price,bedrooms,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,density,commute_time,distance_to_point_km,is_near_shore,grade_living,bathroom_category_+3 Bathrooms,bathroom_category_1-2 Bathrooms,bathroom_category_2-3 Bathrooms,bathroom_category_Studio or 1 Bathroom
450000.0,3,12600,1.0,0,0,3,1977,0,98034,47.7143,-122.233,7247.528479739831,5386.0,28.1,1.5552414755768231,0,12670,0,1,0,0
3120000.0,3,56609,2.0,1,4,3,1993,0,98034,47.6997,-122.24,6221.980385581348,5386.0,28.1,0.0191407066246499,1,53880,1,0,0,0
265000.0,3,9450,1.5,0,0,3,1928,0,98168,47.5136,-122.313,7299.912442950772,3954.0,27.8,3.866437365088664,0,11340,0,0,0,1
359000.0,4,7883,2.0,0,0,3,1990,0,98092,47.3124,-122.188,31104.57145516109,1185.0,34.2,5.911762856647365,0,21120,0,0,1,0
2000000.0,4,4500,2.0,0,3,3,2012,0,98119,47.6291,-122.363,2732.9216279753155,10846.0,25.5,0.7538587662947669,0,28700,1,0,0,0
1050000.0,4,48037,1.0,0,2,3,1985,0,98074,47.6326,-122.07,17668.581293149535,2896.0,32.7,0.0995396865790846,1,26000,0,0,1,0
402500.0,2,2280,1.0,0,0,5,1946,0,98107,47.6588,-122.362,3592.3933443862843,12484.0,30.0,0.449431004315481,1,4800,0,0,0,1
450000.0,3,5445,1.0,0,0,4,1957,0,98008,47.6071,-122.123,14392.539573925847,4695.0,23.6,0.8519881952539454,0,9520,0,1,0,0
262500.0,5,8086,1.0,0,0,3,1980,0,98003,47.3179,-122.331,29092.95442984988,4392.0,32.4,2.641665737696255,0,13650,0,0,1,0
285000.0,4,7200,2.0,0,0,3,1979,0,98092,47.3132,-122.182,31158.992286163066,1185.0,34.2,5.625280458571517,0,15760,0,0,1,0
290000.0,3,4861,2.0,0,0,3,2005,0,98058,47.4659,-122.144,17850.6449935027,2252.0,34.9,3.831799489642428,0,14140,0,0,1,0
752500.0,2,6230,1.0,0,0,3,2005,0,98053,47.7065,-122.013,22722.16210671448,827.0,32.5,9.088950982604905,0,18240,0,0,1,0
820000.0,4,13515,2.0,0,0,3,1998,0,98075,47.5945,-121.982,24869.76687817484,2675.0,32.3,6.379726515337464,0,35400,0,0,1,0
292000.0,3,2740,2.0,0,0,3,1999,0,98059,47.4909,-122.154,15419.831163823612,2541.0,30.8,3.949954554311731,0,12480,0,0,1,0
213000.0,2,6089,1.0,0,2,3,1937,0,98055,47.475,-122.199,14373.039205568,5532.0,33.1,3.010989836046128,0,4500,0,0,0,1
400000.0,4,7035,2.0,0,0,3,1942,1993,98146,47.5124,-122.374,8782.205252914742,6034.0,29.8,1.4919063202834713,0,15680,0,0,1,0
202000.0,1,5650,1.0,0,0,3,1944,0,98118,47.5181,-122.267,7591.531720148578,7844.0,31.2,0.4866663351697266,1,3540,0,0,0,1
484000.0,1,23244,1.0,0,0,4,1948,0,98053,47.6429,-121.955,26214.211888943548,827.0,32.5,8.950214588715676,0,4830,0,0,0,1
617450.0,3,14398,1.0,0,0,3,1981,0,98005,47.6328,-122.174,9932.075179064874,2945.0,23.2,3.00179197026579,0,11060,0,1,0,0
250000.0,3,8000,1.0,0,0,4,1956,0,98166,47.4711,-122.35,12362.821474076727,3913.0,28.5,1.30594281857116,0,7280,0,0,0,1
405000.0,5,10000,1.0,0,0,3,1963,0,98034,47.7182,-122.201,9687.334130247122,5386.0,28.1,1.9030647684994293,0,13160,0,1,0,0
325000.0,2,8750,1.0,0,0,3,1951,0,98055,47.4734,-122.198,14561.168629672204,5532.0,33.1,3.2035017896765146,0,7490,0,0,0,1
301350.0,3,7440,1.0,0,0,5,1954,0,98178,47.5035,-122.255,9447.807382354027,5364.0,32.9,1.1115412938729408,0,13020,0,0,1,0
425000.0,2,7800,1.0,0,0,3,1940,0,98136,47.5436,-122.39,7091.643530293995,7517.0,30.6,0.5608350397851516,0,10850,0,1,0,0
460000.0,3,6360,1.0,0,0,3,1954,0,98136,47.5327,-122.392,7947.833435356023,7517.0,30.6,0.3897529884222291,1,14880,0,0,0,1
938000.0,3,10940,2.0,0,2,3,1992,0,98006,47.5492,-122.119,14892.841834252573,3524.0,27.6,2.842716057567136,0,30900,0,0,1,0
348000.0,3,8867,1.0,0,0,3,1985,0,98058,47.44,-122.136,20376.46013656726,2252.0,34.9,0.9039886871937032,0,13760,0,1,0,0
435000.0,2,4080,1.5,0,0,5,1926,0,98115,47.687,-122.32,1131.6720259184044,8197.0,26.8,0.8971584768863557,0,8820,0,0,0,1
227950.0,3,11430,1.0,0,0,4,1963,0,98031,47.4105,-122.194,20757.80537401673,5363.0,31.1,5.136257004111333,0,7840,0,1,0,0
425000.0,2,5880,1.0,0,0,3,1948,0,98117,47.6908,-122.391,4880.095202361479,9392.0,30.0,1.1419126630913703,0,7500,0,0,0,1
550000.0,3,4064,1.5,0,0,3,1925,0,98103,47.6859,-122.339,1986.224265740878,11391.0,27.1,0.1288508884331734,1,12670,0,1,0,0
347500.0,3,7053,2.0,0,0,4,1992,0,98031,47.3967,-122.183,22499.916224381846,5363.0,31.1,3.3922168288955423,0,15120,0,0,1,0
397000.0,4,6000,1.0,0,0,3,1959,0,98144,47.577,-122.302,783.0767716807652,9389.0,29.3,1.31110516446731,0,14140,0,1,0,0
410000.0,4,11875,1.0,0,0,4,1969,0,98027,47.522,-122.047,20927.99348603739,487.0,29.3,4.258438755705683,0,12530,0,1,0,0
780000.0,3,6776,2.0,0,0,3,1998,0,98074,47.6348,-122.064,18092.191306128003,2896.0,32.7,0.6037900170779517,0,31900,1,0,0,0
1350000.0,4,5164,1.5,0,0,5,1925,0,98112,47.6394,-122.299,1188.1050431548315,7621.0,25.4,0.3330574614499463,1,27270,1,0,0,0
476000.0,3,3070,2.0,0,0,3,2004,0,98053,47.6785,-122.03,20806.05261075957,827.0,32.5,5.775206526176262,0,11410,0,0,1,0
390000.0,3,16552,1.0,0,0,4,1967,0,98072,47.7426,-122.116,16507.438151241513,1386.0,30.7,9.773455985684,0,8260,0,1,0,0
226500.0,3,7000,1.0,0,0,4,1968,0,98001,47.3355,-122.284,27181.72304412255,1895.0,31.6,3.39283783284829,0,10920,0,1,0,0
495000.0,3,2550,2.0,0,0,3,1984,0,98117,47.6793,-122.38,4654.506489558291,9392.0,30.0,1.4978315054022602,0,9380,0,1,0,0
1500000.0,5,11500,1.0,0,2,4,1968,0,98040,47.545,-122.229,7306.694635736026,3997.0,26.9,0.6256358890468524,0,23310,1,0,0,0
385000.0,3,5950,1.0,0,0,3,1950,0,98106,47.5436,-122.357,5220.345363055169,5006.0,29.4,3.0394029968260767,0,6120,0,0,0,1
535950.0,3,5344,2.0,0,0,3,2003,0,98065,47.54,-121.863,34061.24668294806,224.0,32.6,16.2871760472853,0,21330,0,0,1,0
910000.0,4,32430,2.5,0,0,3,1989,0,98053,47.6903,-122.056,19141.66938721864,827.0,32.5,4.810078485892012,0,31700,0,0,1,0
465000.0,2,4000,1.0,0,0,3,1926,0,98105,47.6567,-122.327,1028.5067580685725,12890.0,25.1,0.3854986889678418,1,7840,0,0,0,1
495000.0,3,11787,1.0,0,0,3,1983,0,98074,47.6276,-122.033,20495.222225460213,2896.0,32.7,2.8545826624393524,0,11520,0,1,0,0
250000.0,4,5404,1.5,0,0,5,1920,0,98002,47.3046,-122.22,31312.015299507555,5015.0,29.5,8.012076448707015,0,13020,0,1,0,0
1225000.0,4,6906,2.0,0,0,4,1928,0,98199,47.6424,-122.407,6227.150190052277,5406.0,27.4,0.6194507861113127,0,34900,0,0,1,0
400000.0,4,8941,2.0,0,0,3,1973,0,98034,47.7223,-122.172,11906.92322924892,5386.0,28.1,3.681843190628462,0,13790,0,0,1,0
715000.0,4,13521,2.0,0,0,3,1987,0,98074,47.6374,-122.042,19715.8766570792,2896.0,32.7,2.296872116925889,0,27800,0,0,1,0
342000.0,3,7757,1.0,0,0,3,1992,0,98003,47.2684,-122.308,34561.59762322186,4392.0,32.4,3.880804370471001,0,18000,0,1,0,0
420000.0,4,8400,1.0,0,0,5,1967,0,98056,47.5382,-122.173,11403.945152703913,4879.0,29.6,1.724725532909388,0,9380,0,1,0,0
148226.0,3,7360,1.0,0,0,4,1968,0,98092,47.3123,-122.186,31160.79831474117,1185.0,34.2,5.843884308855039,0,9800,0,0,0,1
313000.0,3,10369,1.0,0,0,4,1968,0,98059,47.4808,-122.099,19409.64378630204,2541.0,30.8,5.7376678680654205,0,10570,0,0,0,1
150000.0,3,8220,1.0,0,0,3,1959,0,98198,47.3697,-122.309,23299.13156947992,5039.0,30.1,1.0878902342250574,0,9240,0,0,0,1
150000.0,2,10270,1.0,0,0,3,1954,0,98168,47.5119,-122.329,7598.738017355881,3954.0,27.8,3.765110663036627,0,5740,0,0,0,1
230000.0,2,9435,1.0,0,0,3,1958,0,98058,47.459,-122.181,16610.056968280172,2252.0,34.9,5.322261967581626,0,6480,0,0,0,1
389100.0,2,5400,1.0,0,0,4,1948,0,98118,47.5489,-122.271,4565.512605181399,7844.0,31.2,0.9461033633479408,0,5880,0,0,0,1
645000.0,4,8720,1.0,0,0,5,1974,0,98033,47.6678,-122.182,9360.45320428001,4318.0,24.4,1.8374335166324032,0,16560,0,0,1,0
310000.0,3,6500,1.0,0,0,3,1958,0,98198,47.4164,-122.332,18169.56371710231,5039.0,30.1,0.8540598270034065,0,10640,0,0,0,1
351358.0,2,1189,2.0,0,0,3,2014,0,98029,47.5526,-121.998,23803.019299575324,3095.0,33.1,4.512275860906071,0,9680,0,1,0,0
1700000.0,5,9360,2.0,0,0,3,2014,0,98004,47.6039,-122.194,9278.56833951999,5315.0,21.7,1.0190373972260067,0,38100,0,0,1,0
1565000.0,4,323215,2.0,0,0,3,2002,0,98075,47.6003,-122.076,17894.019928762704,2675.0,32.3,0.4355183767803516,1,53700,1,0,0,0
850000.0,3,3600,2.0,0,0,3,1900,1988,98112,47.6343,-122.283,2313.1259966546613,7621.0,25.4,0.61834246844189,0,12320,0,1,0,0
470000.0,4,14023,2.0,0,0,3,1991,0,98019,47.7351,-121.964,27181.73040243124,317.0,35.1,13.789587214559456,0,20790,0,0,1,0
770000.0,3,1900,3.0,0,0,3,2008,0,98103,47.6537,-122.34,2060.147794812051,11391.0,27.1,0.6667707124466998,0,14960,0,0,1,0
366000.0,3,11440,1.0,0,0,4,1977,0,98059,47.474,-122.14,17448.185394671782,2541.0,30.8,4.640843435696636,0,14720,0,1,0,0
545000.0,3,7184,2.0,0,0,3,1987,0,98029,47.567,-122.012,22602.354531097844,3095.0,33.1,3.2409974909553263,0,16480,0,0,1,0
205000.0,3,8800,1.0,0,0,4,1968,0,98002,47.2761,-122.208,34603.23658227358,5015.0,29.5,10.18899660480515,0,7070,0,0,0,1
405000.0,2,8155,1.0,0,0,4,1948,0,98177,47.7257,-122.361,3495.193266952136,3647.0,29.5,0.956606502824224,0,7140,0,0,0,1
467000.0,4,7210,1.0,0,0,3,1973,0,98011,47.7428,-122.183,11743.12056292734,3884.0,29.1,4.95263604491161,0,15540,0,0,1,0
392500.0,2,4125,1.0,0,0,4,1909,0,98144,47.5736,-122.307,727.2120576801384,9389.0,29.3,1.8369646687885628,0,7350,0,0,0,1
901000.0,4,18400,1.5,0,3,3,1973,0,98034,47.7019,-122.243,6122.048236717087,5386.0,28.1,0.1276609186481705,1,27270,0,0,1,0
500000.0,3,7199,1.0,0,0,3,1972,0,98125,47.7264,-122.307,3014.631896328542,7999.0,28.9,1.95741570672554,0,12600,0,1,0,0
384950.0,3,3690,2.0,0,0,3,2000,0,98028,47.776,-122.239,10486.81421996722,3833.0,33.1,2.337327638016164,0,13020,0,0,1,0
1700000.0,4,336283,2.0,0,0,3,2006,0,98027,47.478,-122.038,23495.04183789904,487.0,29.3,9.128663388143671,0,44770,1,0,0,0
245000.0,2,6120,1.0,0,0,3,1948,0,98155,47.7503,-122.328,5217.6470611961,4784.0,30.0,3.44981765956402,0,6020,0,0,0,1
1165000.0,4,10487,2.0,0,0,4,1968,0,98040,47.5344,-122.224,8282.280239632695,3997.0,26.9,0.6373252115701517,0,27720,0,0,1,0
184500.0,3,3640,2.0,0,0,3,1983,0,98002,47.334,-122.214,28248.064160941423,5015.0,29.5,5.495288166072195,0,7680,0,1,0,0
269000.0,2,5000,1.5,0,0,3,1986,0,98023,47.319,-122.394,29590.48588736764,5049.0,34.9,0.7191633652211128,0,12320,0,1,0,0
570000.0,3,3296,2.0,0,0,3,1998,0,98007,47.6181,-122.138,12946.87591305355,6617.0,22.7,2.3985078710602745,0,12240,0,0,1,0
850000.0,4,11914,1.0,0,0,4,1961,0,98040,47.5392,-122.228,7724.23610901032,3997.0,26.9,0.835193586606037,0,18800,0,1,0,0
209000.0,3,5200,1.0,0,0,4,1969,0,98042,47.3647,-122.082,29483.321427557144,1751.0,35.0,3.5082211132233048,0,5520,0,0,0,1
327000.0,4,5100,1.0,0,0,4,1933,0,98056,47.5209,-122.205,10334.04294288244,4879.0,29.6,0.294034464646104,1,9200,0,1,0,0
369500.0,3,9957,1.0,0,0,4,1961,0,98125,47.7303,-122.298,3755.217544198299,7999.0,28.9,1.1582386162575762,0,11550,0,1,0,0
440000.0,3,8025,1.0,0,0,4,1976,0,98034,47.7287,-122.192,10601.226550432912,5386.0,28.1,3.247710455310625,0,12320,0,1,0,0
947500.0,4,12329,1.5,0,0,4,1968,0,98040,47.5639,-122.216,7411.993037392013,3997.0,26.9,0.4871718728004783,1,32900,0,0,1,0
510000.0,2,4500,1.5,0,0,4,1919,0,98122,47.6059,-122.295,2372.20727824336,17787.0,26.5,0.906152813431575,0,8890,0,0,0,1
385000.0,3,10318,1.0,0,0,3,1941,0,98133,47.7466,-122.347,5008.694329013354,7038.0,30.4,2.4599126545758234,0,11200,0,1,0,0
370000.0,5,9920,1.0,0,0,3,1990,0,98001,47.3211,-122.277,28821.526204429065,1895.0,31.6,4.7109474615310925,0,21360,0,0,1,0
660000.0,4,4500,1.5,0,2,3,1922,0,98117,47.6797,-122.359,3248.932242615312,9392.0,30.0,1.0448194274725664,0,13720,0,1,0,0
729000.0,3,308080,2.0,0,2,4,1976,0,98070,47.3979,-122.416,21636.33546995844,295.0,36.8,0.2818133609934087,1,29700,1,0,0,0
440000.0,3,11880,2.0,0,0,3,1979,0,98075,47.5882,-122.052,19573.058300947043,2675.0,32.3,2.2904372122060663,0,16000,0,1,0,0
445000.0,4,81892,1.0,0,0,3,2000,0,98042,47.369,-122.156,26162.428921321825,1751.0,35.0,0.2357230769884068,1,18880,0,0,1,0
460000.0,2,12092,1.0,0,0,4,1938,0,98125,47.7023,-122.276,3913.350228576258,7999.0,28.9,0.1816491731591047,1,10010,0,0,0,1
516000.0,3,7304,1.0,0,0,3,1971,0,98005,47.5982,-122.172,10728.767240030142,2945.0,23.2,2.533519356838002,0,20970,0,0,1,0
343888.0,4,5607,2.0,0,0,3,2002,0,98058,47.4365,-122.144,20293.03997626519,2252.0,34.9,1.0321787027125533,0,14420,0,0,1,0
500000.0,4,9886,1.5,0,0,4,1965,0,98008,47.6294,-122.116,14290.166580714616,4695.0,23.6,1.7682364171522085,0,15680,0,1,0,0
465000.0,5,6450,1.0,0,1,3,1958,0,98146,47.4959,-122.367,10154.632900357245,6034.0,29.8,0.3562189286886373,1,18640,0,1,0,0
302000.0,5,7813,2.0,0,0,3,1986,0,98038,47.3651,-122.051,30880.26383417596,572.0,38.8,2.543609296363139,0,15260,0,0,1,0
195000.0,2,7861,1.0,0,0,4,1913,0,98002,47.3007,-122.228,31608.788517889585,5015.0,29.5,8.721033579210294,0,7680,0,0,0,1
640000.0,3,8925,2.0,0,0,3,1991,0,98074,47.6314,-122.027,20896.41577524514,2896.0,32.7,3.428493299190813,0,17120,0,0,1,0
502000.0,6,8122,1.0,0,0,3,1977,0,98008,47.5886,-122.113,14995.12070368115,4695.0,23.6,0.2025242194525011,1,23120,0,0,1,0
360000.0,3,3851,2.0,0,0,3,1998,0,98072,47.7732,-122.163,14622.412762835387,1386.0,30.7,8.649527951012386,0,11840,0,0,1,0
290500.0,4,3000,2.0,0,0,3,2003,0,98178,47.494,-122.279,9796.154058127291,5364.0,32.9,3.2316425701184706,0,11760,0,0,1,0
248000.0,4,5883,2.0,0,0,3,2006,0,98001,47.2734,-122.251,34313.13377357105,1895.0,31.6,10.002294999528804,0,15141,0,0,1,0
433000.0,4,7568,2.0,0,0,4,2001,0,98056,47.5115,-122.194,11638.956089059557,4879.0,29.6,0.7171443008329381,0,15960,0,0,1,0
480000.0,2,4200,1.0,0,0,3,1980,0,98112,47.6249,-122.298,1791.5095904768837,7621.0,25.4,1.1551760786063203,0,5740,0,0,0,1
410000.0,3,5000,1.0,0,0,3,1957,0,98125,47.7211,-122.308,2486.929287403279,7999.0,28.9,2.257777943611256,0,9310,0,0,0,1
309950.0,4,5000,2.0,0,0,3,2006,0,98038,47.3614,-122.035,31972.95281550933,572.0,38.8,2.194587560774469,0,16170,0,0,1,0
253000.0,3,7372,1.0,0,0,5,1990,0,98042,47.3658,-122.085,29251.57101945539,1751.0,35.0,3.7545107158878457,0,9030,0,1,0,0
280000.0,3,11800,1.0,0,0,4,1971,0,98045,47.4863,-121.73,45014.53019441624,91.0,30.2,8.147609088011713,0,11410,0,1,0,0
440000.0,3,8925,1.0,0,0,3,1958,0,98052,47.6782,-122.162,11103.278015275468,3741.0,25.0,3.341313244524493,0,9870,0,0,0,1
333000.0,5,8936,1.0,0,0,3,1954,0,98006,47.5738,-122.136,13244.678078493644,3524.0,27.6,1.8663698251655565,0,8680,0,1,0,0
759950.0,3,23790,2.0,0,0,3,2002,0,98075,47.5882,-122.011,22653.781744769523,2675.0,32.3,4.176144516982918,0,27900,0,0,1,0
345000.0,3,9000,2.0,0,0,3,1979,0,98045,47.4487,-121.775,42964.3592979014,91.0,30.2,4.21516781489487,0,14140,0,0,1,0
350000.0,4,5831,2.0,0,0,3,2007,0,98038,47.3454,-122.039,33154.73044070298,572.0,38.8,0.4107385540968229,1,20000,0,0,1,0
198000.0,2,14200,1.0,0,0,3,1951,0,98188,47.459,-122.285,13522.059865833751,3413.0,25.6,6.550469920902429,0,5530,0,0,0,1
730000.0,3,11294,1.0,0,0,4,1952,0,98004,47.5923,-122.197,8760.923355405104,5315.0,21.7,0.8389639397670042,0,14280,0,1,0,0
266200.0,3,9600,1.0,0,0,4,1966,0,98059,47.4737,-122.15,16920.301778591114,2541.0,30.8,4.789169888560949,0,10010,0,1,0,0
1060000.0,4,10160,2.0,0,0,5,1967,0,98040,47.5645,-122.219,7176.946971274665,3997.0,26.9,0.7094319793546556,0,18000,0,0,1,0
95000.0,2,20450,1.0,0,0,2,1948,0,98058,47.4338,-122.183,18861.585579721315,2252.0,34.9,4.067868321532387,0,6420,0,0,0,1
430000.0,3,12731,1.0,0,0,3,1981,0,98074,47.6236,-122.04,20033.853624931817,2896.0,32.7,2.213706383524221,0,10400,0,1,0,0
650000.0,4,9731,2.0,0,0,4,1973,0,98034,47.7261,-122.246,6666.19969179963,5386.0,28.1,1.1011918252321566,0,17920,0,0,1,0
379900.0,3,5071,2.0,0,0,3,2004,0,98038,47.3506,-122.04,32655.325929907205,572.0,38.8,0.9701463445583904,0,17520,0,0,1,0
325000.0,2,1222,2.0,0,0,3,2004,0,98125,47.7178,-122.318,1777.6902260978563,7999.0,28.9,2.8221498996854466,0,6580,0,1,0,0
455000.0,4,8449,1.0,0,0,4,1958,0,98008,47.6079,-122.123,14363.311620011966,4695.0,23.6,0.8743649968686966,0,12180,0,0,1,0
392000.0,4,3797,1.5,0,0,4,1917,0,98108,47.5574,-122.315,2441.1167918028145,3221.0,29.5,3.0677226708643777,0,13320,1,0,0,0
373000.0,3,7811,1.0,0,0,3,1976,0,98034,47.7319,-122.167,12504.799246660798,5386.0,28.1,4.679015013853421,0,9170,0,1,0,0
951250.0,5,8227,1.0,0,2,3,1953,0,98199,47.6505,-122.39,5790.710221099103,5406.0,27.4,0.8274220632469428,0,21680,0,0,1,0
502000.0,3,14350,1.0,0,0,3,1955,2013,98006,47.5736,-122.152,12043.485304694585,3524.0,27.6,2.544152255690596,0,9100,0,1,0,0
362500.0,3,40588,1.0,0,0,3,2000,0,98058,47.4252,-122.159,20639.578411924907,2252.0,34.9,2.0275792948798665,0,13580,0,1,0,0
525000.0,2,3500,1.0,0,3,3,1924,0,98103,47.6667,-122.356,3185.30420444864,11391.0,27.1,1.2169328823919623,0,7560,0,0,0,1
580000.0,4,11680,1.0,0,0,4,1977,0,98052,47.6964,-122.118,14878.040958906771,3741.0,25.0,4.879817600830679,0,14770,0,0,1,0
278000.0,3,9425,1.0,0,0,3,1985,0,98058,47.4291,-122.16,20238.27442509976,2252.0,34.9,2.020074493502438,0,11130,0,0,1,0
422500.0,2,4800,1.0,0,0,4,1923,0,98126,47.5536,-122.377,5656.36607050265,7113.0,30.5,1.6412532076238042,0,6370,0,0,0,1
783200.0,4,5400,1.0,0,2,3,1900,0,98119,47.637,-122.367,3597.0900230128927,10846.0,25.5,1.0118815377058568,0,11130,0,1,0,0
715000.0,4,6628,2.0,0,0,3,2003,0,98075,47.5994,-121.975,25339.070224471783,2675.0,32.3,7.112845121924525,0,29610,0,0,1,0
472217.0,3,2212,2.0,0,0,3,2014,0,98029,47.5523,-121.998,23807.26161562546,3095.0,33.1,4.52276187565444,0,16080,0,0,1,0
244615.0,3,4030,2.0,0,0,3,1999,0,98032,47.3909,-122.238,21668.38204861196,2299.0,30.0,6.155546744973245,0,14420,0,0,1,0
385000.0,3,14288,1.0,0,0,3,1944,0,98125,47.7183,-122.306,2352.102739898774,7999.0,28.9,1.9331711420435247,0,9360,0,1,0,0
549995.0,3,6600,1.0,0,0,3,1943,0,98105,47.6712,-122.267,3632.341218426133,12890.0,25.1,0.678882919087309,0,7840,0,0,0,1
959900.0,4,15151,2.0,0,0,3,2004,0,98075,47.5888,-121.971,25662.68754708555,2675.0,32.3,6.839705614497236,0,39050,1,0,0,0
510000.0,6,7200,2.0,0,0,3,1980,0,98052,47.6798,-122.104,15367.664038102184,3741.0,25.0,2.7348287772582176,0,26400,1,0,0,0
367000.0,3,12669,1.0,0,3,4,1965,0,98070,47.3579,-122.446,26606.675398113148,295.0,36.8,0.0391959186670634,1,14000,0,1,0,0
375000.0,5,8410,2.0,0,0,3,1990,0,98058,47.4401,-122.126,20865.805794454736,2252.0,34.9,0.8378044300144928,0,21440,0,0,1,0
500000.0,2,1334,3.0,0,0,3,2007,0,98107,47.6719,-122.382,4986.810167391442,12484.0,30.0,0.8146452072793574,0,10320,0,0,1,0
489000.0,2,1334,3.0,0,0,3,2007,0,98107,47.6719,-122.382,4986.810167391442,12484.0,30.0,0.8146452072793574,0,10320,0,0,1,0
340000.0,3,700,2.0,0,0,3,2000,0,98136,47.5552,-122.381,5732.783047157275,7517.0,30.6,1.4033330055469524,0,8050,0,1,0,0
562000.0,3,5978,1.0,0,0,5,1957,0,98144,47.5793,-122.294,1343.7622209023434,9389.0,29.3,0.6642411864976343,0,13160,0,1,0,0
489950.0,3,7478,2.0,0,0,3,2002,0,98019,47.7362,-121.974,26482.95732430437,317.0,35.1,13.443230365400858,0,21600,0,0,1,0
652000.0,3,9600,1.0,0,0,4,1968,0,98052,47.6341,-122.103,15185.608884669124,3741.0,25.0,0.8132863562920201,0,15360,0,0,1,0
472000.0,4,7090,2.0,0,0,3,1999,0,98042,47.3747,-122.156,25597.499828313667,1751.0,35.0,0.7602480130952629,0,34800,1,0,0,0
333000.0,4,9244,1.0,0,0,4,1963,0,98059,47.4918,-122.141,16125.719164046814,2541.0,30.8,6.6124262134579945,0,11460,0,0,1,0
560000.0,3,7350,1.0,0,0,3,1953,0,98177,47.7061,-122.368,3001.435969954957,3647.0,29.5,0.9881452975293714,0,16000,0,1,0,0
799000.0,4,20107,2.0,0,4,3,1990,0,98198,47.355,-122.319,24938.25503515243,5039.0,30.1,0.386764348487647,1,32900,1,0,0,0
860000.0,5,9200,2.0,0,0,3,1979,0,98006,47.5585,-122.153,12174.213780109343,3524.0,27.6,2.785897219856106,0,27840,0,0,1,0
449500.0,4,55931,2.0,0,0,3,1989,0,98092,47.3109,-122.097,33952.3168810821,1185.0,34.2,4.844370493133163,0,21690,0,0,1,0
692500.0,4,11500,2.0,0,0,3,1991,0,98075,47.5826,-122.028,21357.511599198635,2675.0,32.3,2.7470433615820835,0,28200,0,0,1,0
925000.0,4,11400,1.0,0,0,4,1976,0,98006,47.561,-122.153,12124.324924995117,3524.0,27.6,2.698967724490013,0,24390,0,1,0,0
267500.0,3,2856,1.5,0,0,3,2003,0,98042,47.4198,-122.158,21181.908320877883,1751.0,35.0,1.6885700122755665,0,14560,0,0,1,0
396800.0,4,6018,2.0,0,0,3,2010,0,98019,47.7338,-121.966,27002.19718369824,317.0,35.1,13.574509518451505,0,17600,0,0,1,0
220000.0,4,8058,1.0,0,0,5,1969,0,98092,47.2966,-122.19,32742.03765250028,1185.0,34.2,7.564787633900904,0,8260,0,1,0,0
892500.0,3,56192,1.0,0,1,3,1959,0,98177,47.7665,-122.372,7749.337549259701,3647.0,29.5,1.0289776609619916,0,19080,0,1,0,0
455500.0,3,10311,1.0,0,0,4,1975,0,98052,47.6771,-122.156,11503.39944305104,3741.0,25.0,3.770321755352508,0,10220,0,1,0,0
743000.0,3,11250,1.0,0,0,4,1961,0,98040,47.5402,-122.216,8420.225142485337,3997.0,26.9,0.4879911466855182,1,16880,0,1,0,0
338000.0,4,17925,1.0,0,0,4,1951,0,98155,47.7501,-122.302,5555.009048699651,4784.0,30.0,1.4597717850791605,0,10740,0,1,0,0
332000.0,3,13115,1.0,0,0,3,1978,0,98045,47.5021,-121.77,41686.28095544234,91.0,30.2,9.901301714650351,0,9380,0,1,0,0
563225.0,3,4000,1.5,0,0,4,1918,0,98112,47.6268,-122.297,1937.9258438921047,7621.0,25.4,1.1126285457783298,0,17220,0,0,0,1
1150000.0,4,20609,2.0,0,0,3,1990,0,98077,47.7255,-122.059,20014.503207788992,802.0,31.1,8.210772943108632,0,41360,1,0,0,0
645000.0,2,5000,1.0,0,0,3,1920,0,98103,47.6634,-122.351,2780.1955246741413,11391.0,27.1,1.1075159445099398,0,8680,0,0,0,1
739000.0,3,16000,2.0,0,0,4,1981,0,98033,47.693,-122.187,9834.808545531603,4318.0,24.4,1.8537998531076345,0,24750,0,0,1,0
435000.0,3,13446,2.0,0,0,3,1993,0,98019,47.7345,-121.961,27385.07653930901,317.0,35.1,13.872331578978208,0,22770,0,0,1,0
995000.0,3,3800,2.0,0,0,5,1914,0,98102,47.638,-122.317,1616.474271668783,19956.0,26.2,0.5108364594063495,0,28800,0,0,1,0
520000.0,4,7357,1.0,0,0,3,1986,0,98034,47.7145,-122.225,7843.495011064396,5386.0,28.1,1.2430901317308678,0,14140,0,0,1,0
400000.0,4,180263,2.0,0,0,3,1987,0,98092,47.2953,-122.097,35487.11846447025,1185.0,34.2,5.6345034927085,0,21210,0,0,1,0
440000.0,3,7641,1.0,0,0,3,1978,0,98034,47.7307,-122.219,8739.47260097845,5386.0,28.1,2.933010386821386,0,16450,0,1,0,0
440000.0,3,6010,1.0,0,0,3,1946,0,98115,47.6955,-122.291,2761.914376191845,8197.0,26.8,1.3839310033916226,0,11830,0,1,0,0
738000.0,3,3900,1.0,0,0,4,1921,0,98103,47.6545,-122.336,1747.41533664264,11391.0,27.1,0.6200981041604966,0,8960,0,0,0,1
250000.0,3,9848,1.0,0,0,3,1963,0,98028,47.7612,-122.234,9553.952043871184,3833.0,33.1,1.5862224270108989,0,8190,0,1,0,0
338150.0,4,8580,2.0,0,0,3,1992,0,98022,47.2087,-122.009,47117.07330033212,30.0,34.4,12.749395942290285,0,21600,0,0,1,0
