price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,bathroom_category,density,commute_time,distance_to_point_km,is_near_shore,grade_living,bedrooms_cat,lot_size_category,grade_living_category,outliers_ecod,cluster_all_data,cluster_no_outlier
240000.0,3,2.0,8.995908761263994,1.0,0,0,3,1990,0,98042,47.3694,-122.083,29016.83733707941,1-2 Bathrooms,1751.0,35.0,3.948316261049317,False,9.123801610558944,3-4,1,0,0,0,0.0
3400000.0,4,4.0,9.3729692954244,2.0,0,0,3,1939,2010,98112,47.638,-122.288,1755.999023869001,+3 Bathrooms,7621.0,25.4,0.4303858081317193,True,10.754941051996274,3-4,2,2,0,0,1.0
695000.0,3,2.0,8.314097335405807,1.5,0,0,5,1922,0,98103,47.6813,-122.346,2306.247599052248,1-2 Bathrooms,11391.0,27.1,0.1660504289331566,True,9.770013301136158,3-4,0,1,0,0,1.0
304950.0,2,1.0,8.812992231969966,1.0,0,0,5,1942,0,98126,47.5151,-122.372,8447.95080046943,Studio or 1 Bathroom,7113.0,30.5,1.864612624270364,False,8.299285906897275,<3,1,0,1,1,-1.0
650000.0,3,1.75,7.745435610274381,1.0,0,2,4,1914,0,98109,47.6462,-122.351,3161.2057825302186,1-2 Bathrooms,15188.0,22.2,0.1519503673849507,True,9.597030324758013,3-4,0,1,0,0,1.0
402500.0,3,1.75,7.701652362642226,2.0,0,0,3,1995,0,98103,47.6966,-122.35,1753.8326829201958,1-2 Bathrooms,11391.0,27.1,1.5787050171615422,False,9.245804036251752,3-4,0,0,0,0,0.0
482000.0,3,2.5,8.896724917497897,2.0,0,0,3,1998,0,98065,47.5361,-121.871,33524.75803510941,2-3 Bathrooms,224.0,32.6,16.235851211491745,False,9.737491998340946,3-4,1,1,0,0,0.0
655000.0,3,2.0,8.407601514786142,1.0,0,0,5,1923,0,98105,47.6717,-122.295,1637.3390462411635,1-2 Bathrooms,12890.0,25.1,1.7190658441270257,False,9.45258041898138,3-4,0,1,0,0,0.0
577000.0,5,2.75,8.517393171418904,2.0,0,0,5,1951,0,98107,47.6704,-122.362,3519.320451286568,2-3 Bathrooms,12484.0,30.0,1.3528914981425149,False,9.516427036104067,>4,0,1,0,0,1.0
350000.0,3,2.5,8.69901462316851,2.0,0,0,3,1986,0,98055,47.4738,-122.19,14888.803077661663,2-3 Bathrooms,5532.0,33.1,3.4535307758377325,False,9.34233308143468,3-4,0,1,0,0,0.0
415000.0,4,2.25,8.987321812850125,1.0,0,2,3,1970,0,98023,47.3202,-122.383,29296.825676847347,2-3 Bathrooms,5049.0,34.9,0.6483715597334923,False,9.911505324129712,3-4,1,2,0,0,0.0
396400.0,4,2.5,12.27926269652314,2.0,0,0,2,1983,0,98014,47.701,-121.857,34025.890511990896,2-3 Bathrooms,89.0,34.2,12.606169352458185,False,9.605148899895818,3-4,2,1,0,0,0.0
654300.0,3,2.5,9.05753878171822,2.0,0,0,3,2000,0,98074,47.625,-122.042,19862.663416125484,2-3 Bathrooms,2896.0,32.7,2.119407090724319,False,10.017307188735588,3-4,1,2,0,0,0.0
774950.0,4,2.5,12.097484705113274,2.0,0,0,3,2004,0,98010,47.3602,-121.986,34591.94750608537,2-3 Bathrooms,401.0,36.9,4.30404686310337,False,10.43708198835482,3-4,2,2,0,0,0.0
855000.0,4,2.0,9.287394001418473,2.0,0,2,3,1925,0,98118,47.5682,-122.275,3033.488012643273,1-2 Bathrooms,7844.0,31.2,0.168531131077501,True,9.85434982797458,3-4,2,2,1,1,-1.0
1145000.0,3,2.5,8.294299608857235,2.0,0,0,5,1918,0,98109,47.6403,-122.35,3176.216374933474,2-3 Bathrooms,15188.0,22.2,0.6210203506706189,False,9.899529730681785,3-4,0,2,0,0,0.0
330000.0,2,2.5,7.344072850573066,2.0,0,0,3,2007,0,98108,47.5634,-122.298,2048.0508248713813,2-3 Bathrooms,3221.0,29.5,1.6146818788384314,False,9.068892008391808,<3,0,0,0,0,1.0
290000.0,4,2.25,9.301186055275759,1.0,0,0,4,1959,0,98032,47.3582,-122.284,24666.273891741395,2-3 Bathrooms,2299.0,30.0,3.004206124625401,False,9.495594499353297,3-4,2,1,0,0,0.0
519500.0,3,3.0,9.875859385418654,1.5,0,0,3,2008,0,98166,47.4545,-122.336,13988.81041518809,2-3 Bathrooms,3913.0,28.5,2.0085750852643467,False,9.85854248649296,3-4,2,2,0,0,0.0
450000.0,3,1.75,9.441531454869693,1.0,0,0,3,1977,0,98034,47.7143,-122.233,7247.528479739831,1-2 Bathrooms,5386.0,28.1,1.5552414755768231,False,9.447071196798909,3-4,2,1,0,0,0.0
3120000.0,3,3.5,10.943940927030706,2.0,1,4,3,1993,0,98034,47.6997,-122.24,6221.980385581348,+3 Bathrooms,5386.0,28.1,0.0191407066246499,True,10.894533190114505,3-4,2,2,1,1,-1.0
265000.0,3,1.0,9.153875834995056,1.5,0,0,3,1928,0,98168,47.5136,-122.313,7299.912442950772,Studio or 1 Bathroom,3954.0,27.8,3.866437365088664,False,9.33617975681533,3-4,1,0,0,2,2.0
359000.0,4,2.5,8.97259066827261,2.0,0,0,3,1990,0,98092,47.3124,-122.188,31104.57145516109,2-3 Bathrooms,1185.0,34.2,5.911762856647365,False,9.958023085184141,3-4,1,2,0,0,0.0
2000000.0,4,3.75,8.412054873292933,2.0,0,3,3,2012,0,98119,47.6291,-122.363,2732.9216279753155,+3 Bathrooms,10846.0,25.5,0.7538587662947669,False,10.264687244346277,3-4,0,2,0,0,0.0
1050000.0,4,2.5,10.779747643353929,1.0,0,2,3,1985,0,98074,47.6326,-122.07,17668.581293149535,2-3 Bathrooms,2896.0,32.7,0.0995396865790846,True,10.165890277802454,3-4,2,2,1,1,-1.0
402500.0,2,1.0,7.732369222284388,1.0,0,0,5,1946,0,98107,47.6588,-122.362,3592.3933443862843,Studio or 1 Bathroom,12484.0,30.0,0.449431004315481,True,8.476579508530941,<3,0,0,1,1,-1.0
450000.0,3,1.75,8.602636673233706,1.0,0,0,4,1957,0,98008,47.6071,-122.123,14392.539573925847,1-2 Bathrooms,4695.0,23.6,0.8519881952539454,False,9.161255164285691,3-4,0,0,0,0,0.0
262500.0,5,2.25,8.998013113095823,1.0,0,0,3,1980,0,98003,47.3179,-122.331,29092.95442984988,2-3 Bathrooms,4392.0,32.4,2.641665737696255,False,9.521568058002977,>4,1,1,0,0,1.0
285000.0,4,2.25,8.881975184248867,2.0,0,0,3,1979,0,98092,47.3132,-122.182,31158.992286163066,2-3 Bathrooms,1185.0,34.2,5.625280458571517,False,9.665293813175541,3-4,1,1,0,0,0.0
290000.0,3,2.5,8.48920515487607,2.0,0,0,3,2005,0,98058,47.4659,-122.144,17850.6449935027,2-3 Bathrooms,2252.0,34.9,3.831799489642428,False,9.556833658307777,3-4,0,1,0,0,0.0
752500.0,2,2.5,8.737292112544221,1.0,0,0,3,2005,0,98053,47.7065,-122.013,22722.16210671448,2-3 Bathrooms,827.0,32.5,9.088950982604905,False,9.811427086686914,<3,1,2,0,0,1.0
820000.0,4,2.75,9.511629447834181,2.0,0,0,3,1998,0,98075,47.5945,-121.982,24869.76687817484,2-3 Bathrooms,2675.0,32.3,6.379726515337464,False,10.474495347310453,3-4,2,2,0,0,0.0
292000.0,3,2.5,7.916078096302786,2.0,0,0,3,1999,0,98059,47.4909,-122.154,15419.831163823612,2-3 Bathrooms,2541.0,30.8,3.949954554311731,False,9.431962766918454,3-4,0,1,0,0,0.0
213000.0,2,1.0,8.714403360703942,1.0,0,2,3,1937,0,98055,47.475,-122.199,14373.039205568,Studio or 1 Bathroom,5532.0,33.1,3.010989836046128,False,8.412054873292933,<3,1,0,0,2,0.0
400000.0,4,3.0,8.85879510585745,2.0,0,0,3,1942,1993,98146,47.5124,-122.374,8782.205252914742,2-3 Bathrooms,6034.0,29.8,1.4919063202834713,False,9.660205067381032,3-4,1,1,0,0,0.0
202000.0,1,0.75,8.639587799629844,1.0,0,0,3,1944,0,98118,47.5181,-122.267,7591.531720148578,Studio or 1 Bathroom,7844.0,31.2,0.4866663351697266,True,8.172164452111904,<3,0,0,1,1,-1.0
484000.0,1,0.0,10.053845334124684,1.0,0,0,4,1948,0,98053,47.6429,-121.955,26214.211888943548,Studio or 1 Bathroom,827.0,32.5,8.950214588715676,False,8.482808764554406,<3,2,0,0,2,0.0
617450.0,3,2.0,9.57491403870827,1.0,0,0,3,1981,0,98005,47.6328,-122.174,9932.075179064874,1-2 Bathrooms,2945.0,23.2,3.00179197026579,False,9.311180686902254,3-4,2,0,0,0,0.0
250000.0,3,1.0,8.987321812850125,1.0,0,0,4,1956,0,98166,47.4711,-122.35,12362.821474076727,Studio or 1 Bathroom,3913.0,28.5,1.30594281857116,False,8.893023494394711,3-4,1,0,0,2,2.0
405000.0,5,1.75,9.210440366976517,1.0,0,0,3,1963,0,98034,47.7182,-122.201,9687.334130247122,1-2 Bathrooms,5386.0,28.1,1.9030647684994293,False,9.485013189834323,>4,2,1,0,0,1.0
325000.0,2,1.0,9.076923258535832,1.0,0,0,3,1951,0,98055,47.4734,-122.198,14561.168629672204,Studio or 1 Bathroom,5532.0,33.1,3.2035017896765146,False,8.921457578947884,<3,1,0,0,2,0.0
301350.0,3,3.0,8.914760527397261,1.0,0,0,5,1954,0,98178,47.5035,-122.255,9447.807382354027,2-3 Bathrooms,5364.0,32.9,1.1115412938729408,False,9.474318717728728,3-4,1,1,0,0,0.0
425000.0,2,1.75,8.962007209588313,1.0,0,0,3,1940,0,98136,47.5436,-122.39,7091.643530293995,1-2 Bathrooms,7517.0,30.6,0.5608350397851516,False,9.292012520620208,<3,1,0,0,0,1.0
460000.0,3,1.0,8.757940876678804,1.0,0,0,3,1954,0,98136,47.5327,-122.392,7947.833435356023,Studio or 1 Bathroom,7517.0,30.6,0.3897529884222291,True,9.60784051043005,3-4,1,1,1,1,-1.0
938000.0,3,2.5,9.30027247947679,2.0,0,2,3,1992,0,98006,47.5492,-122.119,14892.841834252573,2-3 Bathrooms,3524.0,27.6,2.842716057567136,False,10.33854382482173,3-4,2,2,0,0,0.0
348000.0,3,1.75,9.090204570736201,1.0,0,0,3,1985,0,98058,47.44,-122.136,20376.46013656726,1-2 Bathrooms,2252.0,34.9,0.9039886871937032,False,9.529593783265282,3-4,1,1,0,0,0.0
435000.0,2,1.0,8.314097335405807,1.5,0,0,5,1926,0,98115,47.687,-122.32,1131.6720259184044,Studio or 1 Bathroom,8197.0,26.8,0.8971584768863557,False,9.084890521258767,<3,0,0,1,1,-1.0
227950.0,3,1.5,9.344084242025778,1.0,0,0,4,1963,0,98031,47.4105,-122.194,20757.80537401673,1-2 Bathrooms,5363.0,31.1,5.136257004111333,False,8.967121656230923,3-4,2,0,0,0,0.0
425000.0,2,1.0,8.679482094459956,1.0,0,0,3,1948,0,98117,47.6908,-122.391,4880.095202361479,Studio or 1 Bathroom,9392.0,30.0,1.1419126630913703,False,8.922791623969637,<3,0,0,1,1,-1.0
550000.0,3,2.0,8.310169021981912,1.5,0,0,3,1925,0,98103,47.6859,-122.339,1986.224265740878,1-2 Bathrooms,11391.0,27.1,0.1288508884331734,True,9.447071196798909,3-4,0,1,0,0,1.0
347500.0,3,2.5,8.861350110795998,2.0,0,0,4,1992,0,98031,47.3967,-122.183,22499.916224381846,2-3 Bathrooms,5363.0,31.1,3.3922168288955423,False,9.623839785112668,3-4,1,1,0,0,0.0
397000.0,4,1.75,8.699681400989514,1.0,0,0,3,1959,0,98144,47.577,-122.302,783.0767716807652,1-2 Bathrooms,9389.0,29.3,1.31110516446731,False,9.556833658307777,3-4,0,1,0,0,0.0
410000.0,4,1.75,9.382274835883651,1.0,0,0,4,1969,0,98027,47.522,-122.047,20927.99348603739,1-2 Bathrooms,487.0,29.3,4.258438755705683,False,9.435960853165286,3-4,2,1,0,0,0.0
780000.0,3,3.5,8.821289805136113,2.0,0,0,3,1998,0,98074,47.6348,-122.064,18092.191306128003,+3 Bathrooms,2896.0,32.7,0.6037900170779517,False,10.370392636243981,3-4,1,2,0,0,0.0
1350000.0,4,3.25,8.549660381553739,1.5,0,0,5,1925,0,98112,47.6394,-122.299,1188.1050431548315,+3 Bathrooms,7621.0,25.4,0.3330574614499463,True,10.213579145500994,3-4,0,2,1,1,-1.0
476000.0,3,2.25,8.029758520440822,2.0,0,0,3,2004,0,98053,47.6785,-122.03,20806.05261075957,2-3 Bathrooms,827.0,32.5,5.775206526176262,False,9.34233308143468,3-4,0,1,0,0,0.0
390000.0,3,1.75,9.714322633260165,1.0,0,0,4,1967,0,98072,47.7426,-122.116,16507.438151241513,1-2 Bathrooms,1386.0,30.7,9.773455985684,False,9.019300924562506,3-4,2,0,0,0,0.0
226500.0,3,2.0,8.853808274977197,1.0,0,0,4,1968,0,98001,47.3355,-122.284,27181.72304412255,1-2 Bathrooms,1895.0,31.6,3.39283783284829,False,9.298442820197728,3-4,1,0,0,0,0.0
495000.0,3,2.0,7.844240718141811,2.0,0,0,3,1984,0,98117,47.6793,-122.38,4654.506489558291,1-2 Bathrooms,9392.0,30.0,1.4978315054022602,False,9.14644164612595,3-4,0,0,0,0,0.0
1500000.0,5,3.25,9.350189267092581,1.0,0,2,4,1968,0,98040,47.545,-122.229,7306.694635736026,+3 Bathrooms,3997.0,26.9,0.6256358890468524,False,10.056680631152522,>4,2,2,0,0,1.0
385000.0,3,1.0,8.691314551644853,1.0,0,0,3,1950,0,98106,47.5436,-122.357,5220.345363055169,Studio or 1 Bathroom,5006.0,29.4,3.0394029968260767,False,8.71948076085107,3-4,0,0,0,2,2.0
535950.0,3,2.5,8.583916823459145,2.0,0,0,3,2003,0,98065,47.54,-121.863,34061.24668294806,2-3 Bathrooms,224.0,32.6,16.2871760472853,False,9.967916692691817,3-4,0,2,0,0,0.0
910000.0,4,2.5,10.386870034471961,2.5,0,0,3,1989,0,98053,47.6903,-122.056,19141.66938721864,2-3 Bathrooms,827.0,32.5,4.810078485892012,False,10.36410350510914,3-4,2,2,0,0,0.0
465000.0,2,1.0,8.294299608857235,1.0,0,0,3,1926,0,98105,47.6567,-122.327,1028.5067580685725,Studio or 1 Bathroom,12890.0,25.1,0.3854986889678418,True,8.967121656230923,<3,0,0,1,1,-1.0
495000.0,3,1.75,9.374837343857585,1.0,0,0,3,1983,0,98074,47.6276,-122.033,20495.222225460213,1-2 Bathrooms,2896.0,32.7,2.8545826624393524,False,9.351926736038054,3-4,2,1,0,0,0.0
250000.0,4,2.0,8.595079730073309,1.5,0,0,5,1920,0,98002,47.3046,-122.22,31312.015299507555,1-2 Bathrooms,5015.0,29.5,8.012076448707015,False,9.474318717728728,3-4,0,1,0,0,0.0
1225000.0,4,2.25,8.840290669088972,2.0,0,0,4,1928,0,98199,47.6424,-122.407,6227.150190052277,2-3 Bathrooms,5406.0,27.4,0.6194507861113127,False,10.460270761075149,3-4,1,2,0,0,0.0
400000.0,4,2.25,9.098514556793926,2.0,0,0,3,1973,0,98034,47.7223,-122.172,11906.92322924892,2-3 Bathrooms,5386.0,28.1,3.681843190628462,False,9.531771484474337,3-4,1,1,0,0,0.0
715000.0,4,2.5,9.512073267650623,2.0,0,0,3,1987,0,98074,47.6374,-122.042,19715.8766570792,2-3 Bathrooms,2896.0,32.7,2.296872116925889,False,10.2328272702548,3-4,2,2,0,0,0.0
342000.0,3,2.0,8.956479847999912,1.0,0,0,3,1992,0,98003,47.2684,-122.308,34561.59762322186,1-2 Bathrooms,4392.0,32.4,3.880804370471001,False,9.798182590890704,3-4,1,2,0,0,0.0
420000.0,4,1.75,9.036106025364846,1.0,0,0,5,1967,0,98056,47.5382,-122.173,11403.945152703913,1-2 Bathrooms,4879.0,29.6,1.724725532909388,False,9.14644164612595,3-4,1,0,0,0,0.0
148226.0,3,1.0,8.903951072058707,1.0,0,0,4,1968,0,98092,47.3123,-122.186,31160.79831474117,Studio or 1 Bathroom,1185.0,34.2,5.843884308855039,False,9.19023970026918,3-4,1,0,0,2,2.0
313000.0,3,1.0,9.246672301223573,1.0,0,0,4,1968,0,98059,47.4808,-122.099,19409.64378630204,Studio or 1 Bathroom,2541.0,30.8,5.7376678680654205,False,9.265869681768663,3-4,2,0,0,2,2.0
150000.0,3,1.0,9.014447135152134,1.0,0,0,3,1959,0,98198,47.3697,-122.309,23299.13156947992,Studio or 1 Bathroom,5039.0,30.1,1.0878902342250574,False,9.13140538388804,3-4,1,0,0,2,2.0
150000.0,2,1.0,9.237079669165805,1.0,0,0,3,1954,0,98168,47.5119,-122.329,7598.738017355881,Studio or 1 Bathroom,3954.0,27.8,3.765110663036627,False,8.655388690167637,<3,2,0,0,2,0.0
230000.0,2,1.0,9.152287440527566,1.0,0,0,3,1958,0,98058,47.459,-122.181,16610.056968280172,Studio or 1 Bathroom,2252.0,34.9,5.322261967581626,False,8.776630098427717,<3,1,0,0,2,0.0
389100.0,2,1.0,8.594339400592892,1.0,0,0,4,1948,0,98118,47.5489,-122.271,4565.512605181399,Studio or 1 Bathroom,7844.0,31.2,0.9461033633479408,False,8.679482094459956,<3,0,0,1,1,-1.0
645000.0,4,2.25,9.073489189226986,1.0,0,0,5,1974,0,98033,47.6678,-122.182,9360.45320428001,2-3 Bathrooms,4318.0,24.4,1.8374335166324032,False,9.714805812589491,3-4,1,1,0,0,0.0
310000.0,3,1.0,8.77971129020447,1.0,0,0,3,1958,0,98198,47.4164,-122.332,18169.56371710231,Studio or 1 Bathroom,5039.0,30.1,0.8540598270034065,False,9.272469743441732,3-4,1,0,0,2,2.0
351358.0,2,1.75,7.081708586105575,2.0,0,0,3,2014,0,98029,47.5526,-121.998,23803.019299575324,1-2 Bathrooms,3095.0,33.1,4.512275860906071,False,9.177920480720072,<3,0,0,0,0,1.0
1700000.0,5,2.75,9.144307401371744,2.0,0,0,3,2014,0,98004,47.6039,-122.194,9278.56833951999,2-3 Bathrooms,5315.0,21.7,1.0190373972260067,False,10.547995807489514,>4,1,2,0,0,1.0
1565000.0,4,3.5,12.686076109354243,2.0,0,0,3,2002,0,98075,47.6003,-122.076,17894.019928762704,+3 Bathrooms,2675.0,32.3,0.4355183767803516,True,10.891186902297498,3-4,2,2,0,0,1.0
850000.0,3,2.0,8.188966863648876,2.0,0,0,3,1900,1988,98112,47.6343,-122.283,2313.1259966546613,1-2 Bathrooms,7621.0,25.4,0.61834246844189,False,9.419060402624668,3-4,0,1,0,0,0.0
470000.0,4,2.5,9.54852542660107,2.0,0,0,3,1991,0,98019,47.7351,-121.964,27181.73040243124,2-3 Bathrooms,317.0,35.1,13.789587214559456,False,9.942275479743389,3-4,2,2,0,0,0.0
770000.0,3,2.25,7.550135342488429,3.0,0,0,3,2008,0,98103,47.6537,-122.34,2060.147794812051,2-3 Bathrooms,11391.0,27.1,0.6667707124466998,False,9.613202094214232,3-4,0,1,0,0,0.0
366000.0,3,1.75,9.344958673700944,1.0,0,0,4,1977,0,98059,47.474,-122.14,17448.185394671782,1-2 Bathrooms,2541.0,30.8,4.640843435696636,False,9.597030324758013,3-4,2,1,0,0,0.0
545000.0,3,2.5,8.879750798513125,2.0,0,0,3,1987,0,98029,47.567,-122.012,22602.354531097844,2-3 Bathrooms,3095.0,33.1,3.2409974909553263,False,9.70996348123418,3-4,1,1,0,0,0.0
205000.0,3,1.0,9.082620630373812,1.0,0,0,4,1968,0,98002,47.2761,-122.208,34603.23658227358,Studio or 1 Bathroom,5015.0,29.5,10.18899660480515,False,8.863757191604241,3-4,1,0,0,2,2.0
405000.0,2,1.0,9.006509131694346,1.0,0,0,4,1948,0,98177,47.7257,-122.361,3495.193266952136,Studio or 1 Bathroom,3647.0,29.5,0.956606502824224,False,8.87360810154911,<3,1,0,0,2,0.0
467000.0,4,2.5,8.88336291691676,1.0,0,0,3,1973,0,98011,47.7428,-122.183,11743.12056292734,2-3 Bathrooms,3884.0,29.1,4.95263604491161,False,9.651236971915612,3-4,1,1,0,0,0.0
392500.0,2,1.0,8.325063693631197,1.0,0,0,4,1909,0,98144,47.5736,-122.307,727.2120576801384,Studio or 1 Bathroom,9389.0,29.3,1.8369646687885628,False,8.902591637374087,<3,0,0,1,1,-1.0
901000.0,4,2.75,9.820160289946374,1.5,0,3,3,1973,0,98034,47.7019,-122.243,6122.048236717087,2-3 Bathrooms,5386.0,28.1,0.1276609186481705,True,10.213579145500994,3-4,2,2,1,1,-1.0
500000.0,3,1.75,8.881836305004146,1.0,0,0,3,1972,0,98125,47.7264,-122.307,3014.631896328542,1-2 Bathrooms,7999.0,28.9,1.95741570672554,False,9.441531454869693,3-4,1,1,0,0,0.0
384950.0,3,2.5,8.213652703029998,2.0,0,0,3,2000,0,98028,47.776,-122.239,10486.81421996722,2-3 Bathrooms,3833.0,33.1,2.337327638016164,False,9.474318717728728,3-4,0,1,0,0,0.0
1700000.0,4,3.5,12.72571132002802,2.0,0,0,3,2006,0,98027,47.478,-122.038,23495.04183789904,+3 Bathrooms,487.0,29.3,9.128663388143671,False,10.709315887371531,3-4,2,2,0,0,0.0
245000.0,2,1.0,8.71948076085107,1.0,0,0,3,1948,0,98155,47.7503,-122.328,5217.6470611961,Studio or 1 Bathroom,4784.0,30.0,3.44981765956402,False,8.703008637464448,<3,1,0,0,2,0.0
1165000.0,4,2.25,9.257987025443535,2.0,0,0,4,1968,0,98040,47.5344,-122.224,8282.280239632695,2-3 Bathrooms,3997.0,26.9,0.6373252115701517,False,10.229945527689226,3-4,2,2,0,0,0.0
184500.0,3,1.5,8.200013648175434,2.0,0,0,3,1983,0,98002,47.334,-122.214,28248.064160941423,1-2 Bathrooms,5015.0,29.5,5.495288166072195,False,8.946505025998682,3-4,0,0,0,0,0.0
269000.0,2,2.0,8.517393171418904,1.5,0,0,3,1986,0,98023,47.319,-122.394,29590.48588736764,1-2 Bathrooms,5049.0,34.9,0.7191633652211128,False,9.419060402624668,<3,0,1,0,0,1.0
570000.0,3,2.5,8.10076824307173,2.0,0,0,3,1998,0,98007,47.6181,-122.138,12946.87591305355,2-3 Bathrooms,6617.0,22.7,2.3985078710602745,False,9.412546252075513,3-4,0,1,0,0,0.0
850000.0,4,1.75,9.385553389532843,1.0,0,0,4,1961,0,98040,47.5392,-122.228,7724.23610901032,1-2 Bathrooms,3997.0,26.9,0.835193586606037,False,9.841665338892785,3-4,2,2,0,0,0.0
209000.0,3,1.0,8.556606193773073,1.0,0,0,4,1969,0,98042,47.3647,-122.082,29483.321427557144,Studio or 1 Bathroom,1751.0,35.0,3.5082211132233048,False,8.616314282284044,3-4,0,0,0,2,2.0
327000.0,4,1.75,8.537191877922927,1.0,0,0,4,1933,0,98056,47.5209,-122.205,10334.04294288244,1-2 Bathrooms,4879.0,29.6,0.294034464646104,True,9.127067452782361,3-4,0,0,0,0,1.0
369500.0,3,1.5,9.206131527202128,1.0,0,0,4,1961,0,98125,47.7303,-122.298,3755.217544198299,1-2 Bathrooms,7999.0,28.9,1.1582386162575762,False,9.35452729228868,3-4,2,1,0,0,0.0
440000.0,3,1.75,8.990441550826862,1.0,0,0,4,1976,0,98034,47.7287,-122.192,10601.226550432912,1-2 Bathrooms,5386.0,28.1,3.247710455310625,False,9.419060402624668,3-4,1,1,0,0,0.0
947500.0,4,2.25,9.41979059615839,1.5,0,0,4,1968,0,98040,47.5639,-122.216,7411.993037392013,2-3 Bathrooms,3997.0,26.9,0.4871718728004783,True,10.401258331428318,3-4,2,2,0,0,1.0
510000.0,2,1.0,8.412054873292933,1.5,0,0,4,1919,0,98122,47.6059,-122.295,2372.20727824336,Studio or 1 Bathroom,17787.0,26.5,0.906152813431575,False,9.09279480812114,<3,0,0,1,1,-1.0
385000.0,3,2.0,9.241742135115715,1.0,0,0,3,1941,0,98133,47.7466,-122.347,5008.694329013354,1-2 Bathrooms,7038.0,30.4,2.4599126545758234,False,9.32375833901174,3-4,2,0,0,0,0.0
370000.0,5,3.0,9.202409001649903,1.0,0,0,3,1990,0,98001,47.3211,-122.277,28821.526204429065,2-3 Bathrooms,1895.0,31.6,4.7109474615310925,False,9.969322108457675,>4,2,2,0,0,1.0
660000.0,4,1.5,8.412054873292933,1.5,0,2,3,1922,0,98117,47.6797,-122.359,3248.932242615312,1-2 Bathrooms,9392.0,30.0,1.0448194274725664,False,9.526682784921174,3-4,0,1,0,0,0.0
729000.0,3,4.25,12.638118014393676,2.0,0,2,4,1976,0,98070,47.3979,-122.416,21636.33546995844,+3 Bathrooms,295.0,36.8,0.2818133609934087,True,10.298935994257638,3-4,2,2,1,1,-1.0
440000.0,3,1.75,9.382695764458287,2.0,0,0,3,1979,0,98075,47.5882,-122.052,19573.058300947043,1-2 Bathrooms,2675.0,32.3,2.2904372122060663,False,9.680406499268875,3-4,2,1,0,0,0.0
445000.0,4,2.5,11.313168796102914,1.0,0,0,3,2000,0,98042,47.369,-122.156,26162.428921321825,2-3 Bathrooms,1751.0,35.0,0.2357230769884068,True,9.845911404398532,3-4,2,2,0,0,1.0
460000.0,2,1.0,9.400382051785275,1.0,0,0,4,1938,0,98125,47.7023,-122.276,3913.350228576258,Studio or 1 Bathroom,7999.0,28.9,0.1816491731591047,True,9.211439767419483,<3,2,0,1,1,-1.0
516000.0,3,3.0,8.8963143241848,1.0,0,0,3,1971,0,98005,47.5982,-122.172,10728.767240030142,2-3 Bathrooms,2945.0,23.2,2.533519356838002,False,9.950895809931119,3-4,1,2,0,0,0.0
343888.0,4,2.5,8.631949428714426,2.0,0,0,3,2002,0,98058,47.4365,-122.144,20293.03997626519,2-3 Bathrooms,2252.0,34.9,1.0321787027125533,False,9.57644075656207,3-4,0,1,0,0,0.0
500000.0,4,1.75,9.198976041897133,1.5,0,0,4,1965,0,98008,47.6294,-122.116,14290.166580714616,1-2 Bathrooms,4695.0,23.6,1.7682364171522085,False,9.660205067381032,3-4,2,1,0,0,0.0
465000.0,5,1.75,8.771990436532242,1.0,0,1,3,1958,0,98146,47.4959,-122.367,10154.632900357245,1-2 Bathrooms,6034.0,29.8,0.3562189286886373,True,9.833118734869245,>4,1,2,1,1,-1.0
302000.0,5,2.25,8.963672275615016,2.0,0,0,3,1986,0,98038,47.3651,-122.051,30880.26383417596,2-3 Bathrooms,572.0,38.8,2.543609296363139,False,9.633055833490875,>4,1,1,0,0,1.0
195000.0,2,1.0,8.969796305981806,1.0,0,0,4,1913,0,98002,47.3007,-122.228,31608.788517889585,Studio or 1 Bathroom,5015.0,29.5,8.721033579210294,False,8.946505025998682,<3,1,0,0,2,0.0
640000.0,3,2.5,9.096723645189215,2.0,0,0,3,1991,0,98074,47.6314,-122.027,20896.41577524514,2-3 Bathrooms,2896.0,32.7,3.428493299190813,False,9.748061059204817,3-4,1,1,0,0,0.0
502000.0,6,2.5,9.002454823050954,1.0,0,0,3,1977,0,98008,47.5886,-122.113,14995.12070368115,2-3 Bathrooms,4695.0,23.6,0.2025242194525011,True,10.048496574446103,>4,1,2,1,1,-1.0
360000.0,3,2.5,8.256347772918016,2.0,0,0,3,1998,0,98072,47.7732,-122.163,14622.412762835387,2-3 Bathrooms,1386.0,30.7,8.649527951012386,False,9.379323364330956,3-4,0,1,0,0,0.0
290500.0,4,2.5,8.006700845440367,2.0,0,0,3,2003,0,98178,47.494,-122.279,9796.154058127291,2-3 Bathrooms,5364.0,32.9,3.2316425701184706,False,9.372544251851037,3-4,0,1,0,0,0.0
248000.0,4,3.0,8.679992081721329,2.0,0,0,3,2006,0,98001,47.2734,-122.251,34313.13377357105,2-3 Bathrooms,1895.0,31.6,10.002294999528804,False,9.625227618663251,3-4,0,1,0,0,0.0
433000.0,4,2.5,8.931816237309167,2.0,0,0,4,2001,0,98056,47.5115,-122.194,11638.956089059557,2-3 Bathrooms,4879.0,29.6,0.7171443008329381,False,9.677903525682558,3-4,1,1,0,0,0.0
