price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,lat,long,nearest_station_distance_km,bathroom_category,density,commute_time,grade_living
485000.0,3,1.0,5758,1.0,0,0,3,1939,0,98199,47.6413,-122.401,5787.135213106486,Studio or 1 Bathroom,5406.0,27.4,7910
240000.0,3,2.0,7526,1.0,0,0,3,1968,0,98003,47.3463,-122.304,25906.476138682323,1-2 Bathrooms,4392.0,32.4,10220
383000.0,3,1.75,7215,1.0,0,0,3,1967,0,98034,47.7343,-122.193,10711.734006114346,1-2 Bathrooms,5386.0,28.1,9870
750000.0,4,2.75,5080,1.5,0,0,3,1903,0,98122,47.6143,-122.305,1247.3861593104748,2-3 Bathrooms,17787.0,26.5,14000
409950.0,2,1.75,5125,1.0,0,0,5,1944,0,98103,47.6926,-122.346,1716.6913902646247,1-2 Bathrooms,11391.0,27.1,8220
246000.0,3,1.5,23819,1.0,0,0,3,1953,0,98168,47.4912,-122.312,9789.861448633676,1-2 Bathrooms,3954.0,27.8,12460
860000.0,4,1.75,4500,2.0,0,0,5,1937,0,98115,47.6751,-122.289,2019.8041123159,1-2 Bathrooms,8197.0,26.8,13230
339950.0,3,2.25,12295,2.0,0,0,4,1985,0,98058,47.4279,-122.161,20306.274982805506,2-3 Bathrooms,2252.0,34.9,11410
315000.0,5,1.75,8100,1.0,0,0,4,1956,0,98166,47.4631,-122.341,13099.1457260812,1-2 Bathrooms,3913.0,28.5,16240
698000.0,3,2.5,4636,2.0,0,0,3,2006,0,98074,47.6201,-122.025,21207.574842636062,2-3 Bathrooms,2896.0,32.7,23220
419000.0,2,2.5,2034,2.0,0,0,4,1985,0,98007,47.6213,-122.153,11765.02326004778,2-3 Bathrooms,6617.0,22.7,11760
372000.0,3,1.0,10140,1.0,0,0,3,1969,0,98052,47.6909,-122.083,17194.832542972345,Studio or 1 Bathroom,3741.0,25.0,16086
425000.0,3,2.5,4709,2.0,0,0,3,2003,0,98065,47.5322,-121.871,33590.76975567246,2-3 Bathrooms,224.0,32.6,13720
386500.0,3,2.25,8036,1.5,0,0,3,1963,0,98125,47.7239,-122.313,2551.7947249070444,2-3 Bathrooms,7999.0,28.9,23600
348000.0,2,1.0,7312,1.0,0,0,3,1942,0,98125,47.7145,-122.285,3470.6601427578803,Studio or 1 Bathroom,7999.0,28.9,3350
754000.0,5,3.5,15305,2.0,0,0,3,1978,0,98040,47.5627,-122.216,7443.93148106788,+3 Bathrooms,3997.0,26.9,30200
269950.0,4,3.0,7309,2.0,0,0,4,1944,1981,98002,47.294,-122.218,32495.00764762247,2-3 Bathrooms,5015.0,29.5,16730
891500.0,3,2.5,20785,2.0,0,0,4,1991,0,98075,47.5602,-122.03,21313.86789321001,2-3 Bathrooms,2675.0,32.3,30900
349950.0,4,1.75,5000,1.0,0,0,5,1903,0,98108,47.5329,-122.292,5366.040998698384,1-2 Bathrooms,3221.0,29.5,12460
360000.0,2,1.0,81892,1.0,0,0,3,1956,0,98055,47.4342,-122.195,18373.56732302827,Studio or 1 Bathroom,5532.0,33.1,9940
975000.0,4,2.25,15482,2.0,0,0,4,1925,1997,98004,47.5907,-122.196,8807.787295624315,2-3 Bathrooms,5315.0,21.7,19360
449250.0,4,2.0,3844,1.5,0,0,5,1928,0,98133,47.7042,-122.352,1784.0297892766098,1-2 Bathrooms,7038.0,30.4,10360
350000.0,4,2.25,3850,2.0,0,0,3,2006,0,98059,47.4854,-122.16,15480.22287995482,2-3 Bathrooms,2541.0,30.8,15330
790000.0,4,1.75,6137,1.5,0,3,4,1911,0,98107,47.6681,-122.36,3427.8526805736174,1-2 Bathrooms,12484.0,30.0,12740
990000.0,3,1.75,24586,1.0,0,4,4,1983,0,98040,47.5314,-122.222,8605.235900828415,1-2 Bathrooms,3997.0,26.9,16290
834000.0,3,2.25,4089,2.0,0,0,3,1983,0,98112,47.6272,-122.297,1956.2554871728485,2-3 Bathrooms,7621.0,25.4,22950
466950.0,3,1.0,3880,1.0,0,0,3,1963,0,98117,47.6837,-122.391,5148.119998439039,Studio or 1 Bathroom,9392.0,30.0,9520
262500.0,3,1.75,26831,1.5,0,3,5,1908,0,98001,47.2741,-122.266,34102.66153682395,1-2 Bathrooms,1895.0,31.6,15813
762300.0,4,2.5,14550,2.0,0,0,3,1987,0,98074,47.6378,-122.04,19862.65877082413,2-3 Bathrooms,2896.0,32.7,38800
733000.0,6,2.75,5000,1.0,0,0,3,1962,0,98107,47.6751,-122.38,4816.867682397328,2-3 Bathrooms,12484.0,30.0,21840
439000.0,4,2.5,17279,1.0,0,2,3,1957,0,98028,47.7596,-122.269,7668.738907669931,2-3 Bathrooms,3833.0,33.1,19600
1160000.0,5,3.25,7019,2.5,0,0,4,1927,0,98112,47.6439,-122.302,645.0191433652902,+3 Bathrooms,7621.0,25.4,42900
420000.0,3,2.5,3993,2.0,0,0,3,1999,0,98074,47.6027,-122.02,21962.17543755972,2-3 Bathrooms,2896.0,32.7,14160
549000.0,3,2.25,10961,2.0,0,0,3,1981,0,98074,47.6432,-122.057,18553.863211963555,2-3 Bathrooms,2896.0,32.7,15360
518000.0,4,2.5,4000,1.5,0,0,5,1905,0,98122,47.6048,-122.298,2276.52799248206,2-3 Bathrooms,17787.0,26.5,18560
695000.0,4,2.5,12146,2.0,0,0,3,1998,0,98075,47.5839,-122.052,19555.3914704455,2-3 Bathrooms,2675.0,32.3,26649
485000.0,3,2.5,7385,2.0,0,0,3,1988,0,98074,47.6194,-122.041,20033.903782126992,2-3 Bathrooms,2896.0,32.7,13440
280000.0,3,1.75,27200,1.5,0,0,4,1926,0,98038,47.4238,-122.052,26115.61777131017,1-2 Bathrooms,572.0,38.8,9540
306500.0,2,1.0,16400,1.5,0,0,4,1943,0,98023,47.3221,-122.344,28692.73151813428,Studio or 1 Bathroom,5049.0,34.9,8520
720000.0,2,1.0,9460,1.0,0,0,3,1950,0,98004,47.6238,-122.191,8954.206718370284,Studio or 1 Bathroom,5315.0,21.7,8220
277500.0,3,2.5,4558,2.0,0,3,3,2010,0,98022,47.1944,-121.974,49814.897386128585,2-3 Bathrooms,30.0,34.4,18340
649000.0,3,2.0,17006,2.0,1,4,3,1913,1987,98166,47.4663,-122.369,13275.02597772107,1-2 Bathrooms,3913.0,28.5,14480
3395000.0,4,3.5,47870,1.0,1,4,3,1954,0,98033,47.6967,-122.216,7806.143774936077,+3 Bathrooms,4318.0,24.4,47300
267800.0,2,1.0,6000,1.0,0,0,4,1949,0,98155,47.7515,-122.316,5428.874910994857,Studio or 1 Bathroom,4784.0,30.0,4200
625000.0,4,2.75,6979,2.0,0,0,3,1993,0,98029,47.5703,-121.996,23785.173169411388,2-3 Bathrooms,3095.0,33.1,19120
600000.0,4,2.5,8127,1.5,0,0,3,1924,2003,98125,47.7316,-122.289,4301.77672426339,2-3 Bathrooms,7999.0,28.9,18630
395000.0,4,2.0,8149,1.5,0,0,4,1948,0,98155,47.745,-122.302,5028.717747254316,1-2 Bathrooms,4784.0,30.0,12460
212000.0,4,2.5,21780,1.5,0,0,3,1940,1987,98198,47.3776,-122.314,22420.4048193056,2-3 Bathrooms,5039.0,30.1,13300
425000.0,2,1.0,4040,1.0,0,0,3,1928,0,98117,47.6829,-122.393,5321.529586075505,Studio or 1 Bathroom,9392.0,30.0,7280
870000.0,4,1.75,5000,1.5,0,2,3,1919,0,98103,47.6779,-122.357,3087.928916007156,1-2 Bathrooms,11391.0,27.1,18960
420000.0,3,2.5,3667,2.0,0,0,3,2004,0,98065,47.5321,-121.851,35080.147843336665,2-3 Bathrooms,224.0,32.6,13790
800000.0,4,2.25,9921,2.0,0,0,3,1981,0,98027,47.5593,-122.082,17437.505358762606,2-3 Bathrooms,487.0,29.3,16960
575000.0,3,2.5,9535,2.0,0,0,3,1989,0,98011,47.7371,-122.215,9284.871096653049,2-3 Bathrooms,3884.0,29.1,15680
915000.0,3,3.25,4000,2.0,0,0,3,2003,0,98122,47.6186,-122.288,2427.2920457229084,+3 Bathrooms,17787.0,26.5,23940
400000.0,3,2.25,14258,2.0,0,0,3,1987,0,98034,47.7112,-122.238,6825.654744090319,2-3 Bathrooms,5386.0,28.1,8260
750000.0,3,2.5,6550,1.0,0,2,4,1955,0,98116,47.5714,-122.408,6484.85357505087,2-3 Bathrooms,9060.0,32.7,19120
235000.0,3,1.0,7592,1.0,0,0,5,1961,0,98042,47.3604,-122.111,28659.0121004136,Studio or 1 Bathroom,1751.0,35.0,8750
599950.0,5,3.0,13674,1.0,0,0,5,1967,0,98125,47.7176,-122.302,2524.045063633293,2-3 Bathrooms,7999.0,28.9,20800
481203.0,2,1.0,3800,1.0,0,0,3,1929,0,98115,47.6798,-122.292,1816.806860444436,Studio or 1 Bathroom,8197.0,26.8,6580
1815000.0,5,3.0,13000,2.0,0,0,3,1972,2003,98040,47.5467,-122.234,6887.066681539365,2-3 Bathrooms,3997.0,26.9,38800
379000.0,3,2.5,2913,2.0,0,0,4,1986,0,98033,47.6939,-122.184,10074.374823863836,2-3 Bathrooms,4318.0,24.4,10710
626000.0,3,1.75,5000,2.0,0,0,4,1945,0,98117,47.6785,-122.372,4215.732428262138,1-2 Bathrooms,9392.0,30.0,17010
535000.0,2,1.0,4841,1.0,0,0,3,1939,0,98103,47.686,-122.341,2047.9548755390704,Studio or 1 Bathroom,11391.0,27.1,7210
1225000.0,4,2.5,16007,2.0,0,0,3,1984,0,98039,47.6353,-122.229,5844.940972946732,2-3 Bathrooms,2040.0,21.2,24660
410000.0,2,1.5,1034,2.0,0,0,3,2001,0,98115,47.678,-122.322,467.2307417832802,1-2 Bathrooms,8197.0,26.8,8260
940000.0,4,2.5,9238,1.0,0,3,4,1967,0,98006,47.5654,-122.163,11305.777385425326,2-3 Bathrooms,3524.0,27.6,24720
326250.0,3,1.0,9663,1.0,0,0,3,1967,0,98034,47.7244,-122.226,8017.959078006354,Studio or 1 Bathroom,5386.0,28.1,7420
200000.0,2,1.0,5985,1.0,0,0,3,1944,0,98178,47.4941,-122.24,10904.421765986624,Studio or 1 Bathroom,5364.0,32.9,4740
880000.0,4,2.5,8250,1.0,0,0,5,1958,0,98005,47.5935,-122.172,10638.97667340852,2-3 Bathrooms,2945.0,23.2,24560
370000.0,2,2.0,58488,2.0,0,0,3,2005,0,98014,47.72,-121.402,68149.3897473874,1-2 Bathrooms,89.0,34.2,18900
190000.0,2,2.5,1737,2.0,0,0,3,2006,0,98055,47.4499,-122.189,17101.808983532872,2-3 Bathrooms,5532.0,33.1,8800
160000.0,2,1.0,4200,1.0,0,0,4,1983,0,98002,47.3336,-122.215,28271.4257067952,Studio or 1 Bathroom,5015.0,29.5,6420
625000.0,4,3.0,12825,1.0,0,0,3,1989,0,98034,47.7107,-122.229,7489.840055434073,2-3 Bathrooms,5386.0,28.1,19710
590000.0,4,3.5,6873,2.0,0,0,3,2004,0,98058,47.459,-122.118,19797.475944474703,+3 Bathrooms,2252.0,34.9,34500
575000.0,3,2.5,3599,2.0,0,0,3,1999,0,98033,47.6679,-122.165,10613.648540066031,2-3 Bathrooms,4318.0,24.4,16560
470000.0,2,1.0,5200,1.0,0,0,5,1912,0,98103,47.6939,-122.348,1755.8154864953258,Studio or 1 Bathroom,11391.0,27.1,8330
130000.0,2,1.0,1500,1.0,0,0,4,1900,0,98027,47.5289,-122.033,21722.645675168995,Studio or 1 Bathroom,487.0,29.3,2400
229000.0,3,1.0,8400,1.0,0,0,3,1958,0,98056,47.5108,-122.165,13421.995787579255,Studio or 1 Bathroom,4879.0,29.6,6580
279900.0,3,1.0,12928,1.5,0,0,3,1942,0,98023,47.3215,-122.399,29400.705263228905,Studio or 1 Bathroom,5049.0,34.9,7680
307000.0,3,1.0,7500,1.0,0,0,3,1960,0,98014,47.6499,-121.915,29206.211602297983,Studio or 1 Bathroom,89.0,34.2,9590
399950.0,3,1.75,15001,1.0,0,0,3,1989,0,98014,47.6957,-121.913,29783.11545624492,1-2 Bathrooms,89.0,34.2,17150
405000.0,4,2.25,15743,1.0,0,0,3,1962,0,98011,47.7673,-122.202,11837.89652585874,2-3 Bathrooms,3884.0,29.1,13790
539950.0,4,2.75,9000,1.0,0,0,4,1966,0,98006,47.544,-122.176,10949.863062007971,2-3 Bathrooms,3524.0,27.6,23280
129000.0,2,1.0,5240,1.0,0,0,3,1949,0,98032,47.388,-122.234,22058.45150959013,Studio or 1 Bathroom,2299.0,30.0,4560
340000.0,3,1.75,8422,1.0,0,0,3,1967,0,98011,47.7601,-122.197,11689.784790765723,1-2 Bathrooms,3884.0,29.1,8890
214950.0,3,1.75,4875,1.0,0,0,4,1977,0,98042,47.3621,-122.094,29199.701248859543,1-2 Bathrooms,1751.0,35.0,10990
450000.0,4,2.75,5650,1.0,0,2,3,1952,2012,98118,47.513,-122.252,8635.163012984965,2-3 Bathrooms,7844.0,31.2,18480
515000.0,3,1.75,5000,1.0,0,0,4,1925,0,98106,47.5677,-122.363,3792.248093803707,1-2 Bathrooms,5006.0,29.4,13300
1400000.0,4,2.25,5160,2.0,0,0,4,1907,0,98112,47.6275,-122.308,1278.0778677812648,2-3 Bathrooms,7621.0,25.4,34020
230000.0,3,1.0,9946,1.0,0,0,4,1956,0,98188,47.4432,-122.282,15292.83153044349,Studio or 1 Bathroom,3413.0,25.6,7420
681000.0,3,1.75,10032,1.0,0,0,4,1984,0,98006,47.5527,-122.16,11802.659195901022,1-2 Bathrooms,3524.0,27.6,15040
255000.0,3,1.0,8636,1.0,0,0,3,1923,0,98146,47.5097,-122.357,8446.64806915969,Studio or 1 Bathroom,6034.0,29.8,6960
580000.0,2,1.0,4013,1.0,0,0,3,1925,0,98103,47.6652,-122.338,1854.3875333161336,Studio or 1 Bathroom,11391.0,27.1,6020
295000.0,2,2.0,8000,1.0,0,0,3,1984,0,98055,47.459,-122.205,15605.453245584247,1-2 Bathrooms,5532.0,33.1,11130
286000.0,2,1.0,6543,1.0,0,0,3,1913,0,98136,47.537,-122.385,7236.537867156955,Studio or 1 Bathroom,7517.0,30.6,8190
425000.0,3,1.5,8100,1.0,0,0,3,1947,0,98125,47.7146,-122.311,1796.1858618279214,1-2 Bathrooms,7999.0,28.9,8330
170000.0,2,1.0,11400,1.0,0,0,3,1961,0,98003,47.3459,-122.299,25962.28225925475,Studio or 1 Bathroom,4392.0,32.4,9100
380000.0,3,2.0,8281,1.0,0,0,3,1949,0,98136,47.5568,-122.382,5662.759003886939,1-2 Bathrooms,7517.0,30.6,11620
506000.0,3,2.0,6120,1.0,0,0,3,1947,0,98115,47.6853,-122.293,1939.899232570699,1-2 Bathrooms,8197.0,26.8,8120
315000.0,3,2.5,9618,2.0,0,0,3,1992,0,98031,47.4068,-122.18,21595.108722124663,2-3 Bathrooms,5363.0,31.1,13650
449950.0,4,2.5,3811,2.0,0,0,3,1999,0,98065,47.5362,-121.877,33076.26357603308,2-3 Bathrooms,224.0,32.6,19760
255000.0,3,1.0,12420,1.0,0,0,3,1964,0,98056,47.5116,-122.191,11804.92312690838,Studio or 1 Bathroom,4879.0,29.6,10010
289000.0,3,2.5,9607,2.0,0,0,3,1988,0,98001,47.3462,-122.286,25984.07722501852,2-3 Bathrooms,1895.0,31.6,13790
389000.0,3,1.75,10018,1.0,0,0,4,1962,0,98027,47.5327,-122.032,21689.96232414003,1-2 Bathrooms,487.0,29.3,9800
327000.0,3,1.5,344124,1.0,0,2,4,1964,0,98022,47.2156,-122.029,45722.82050986238,1-2 Bathrooms,30.0,34.4,10570
2885000.0,7,3.0,14400,2.5,0,0,4,1910,0,98112,47.6295,-122.285,2644.854900005184,2-3 Bathrooms,7621.0,25.4,53500
210000.0,3,1.0,6612,1.0,0,0,3,1948,0,98118,47.548,-122.284,4058.340723700147,Studio or 1 Bathroom,7844.0,31.2,5520
1680000.0,4,3.75,29536,2.0,0,3,3,2005,0,98006,47.5571,-122.14,13164.378889715928,+3 Bathrooms,3524.0,27.6,83820
360000.0,4,2.5,4751,2.0,0,0,3,2001,0,98056,47.4813,-122.188,14338.533584438384,2-3 Bathrooms,4879.0,29.6,17430
875000.0,4,2.5,16000,2.0,0,0,3,1990,0,98077,47.7125,-122.081,18063.17203920196,2-3 Bathrooms,802.0,31.1,33330
550000.0,4,2.25,7200,1.0,0,0,3,1967,0,98008,47.6384,-122.116,14164.223781477487,2-3 Bathrooms,4695.0,23.6,13200
257500.0,3,1.5,12500,1.0,0,0,3,1962,0,98146,47.503,-122.351,8975.359732689172,1-2 Bathrooms,6034.0,29.8,8470
1075000.0,4,2.75,7389,1.5,0,0,4,1923,0,98144,47.5711,-122.284,2283.8184363322266,2-3 Bathrooms,9389.0,29.3,23920
202950.0,2,1.0,5144,1.0,0,0,5,1969,0,98042,47.3613,-122.088,29529.49689953576,Studio or 1 Bathroom,1751.0,35.0,6360
622000.0,4,1.75,6120,1.0,0,0,5,1959,0,98117,47.6965,-122.393,4898.328379143868,1-2 Bathrooms,9392.0,30.0,21440
455000.0,4,1.75,45738,1.0,0,0,3,1976,0,98072,47.7453,-122.129,15655.300972776213,1-2 Bathrooms,1386.0,30.7,14320
805000.0,3,2.5,17461,2.0,0,3,3,1997,0,98074,47.654,-122.088,16214.865517088489,2-3 Bathrooms,2896.0,32.7,26900
257000.0,2,1.0,9497,1.0,0,0,3,1950,0,98133,47.7407,-122.351,4488.655976663003,Studio or 1 Bathroom,7038.0,30.4,4620
744500.0,5,2.5,16570,1.0,0,0,4,1967,0,98005,47.6144,-122.167,11007.190011846264,2-3 Bathrooms,2945.0,23.2,21600
885000.0,4,2.5,9157,2.0,0,0,3,1996,0,98033,47.6916,-122.203,8625.394242504066,2-3 Bathrooms,4318.0,24.4,20960
355000.0,2,2.25,747,2.0,0,0,3,2007,0,98144,47.5844,-122.316,651.4345352637592,2-3 Bathrooms,9389.0,29.3,7440
240000.0,3,1.0,7000,1.0,0,0,4,1978,0,98042,47.3742,-122.149,25892.874478967075,Studio or 1 Bathroom,1751.0,35.0,9380
169000.0,3,1.5,18459,2.0,0,0,4,1916,0,98023,47.3302,-122.36,27926.576019133263,1-2 Bathrooms,5049.0,34.9,8820
639900.0,3,2.5,4160,2.0,0,0,4,1992,0,98052,47.6367,-122.109,14705.956408180946,2-3 Bathrooms,3741.0,25.0,18640
292000.0,3,1.75,11325,1.0,0,0,5,1972,0,98031,47.3921,-122.182,22994.464798546996,1-2 Bathrooms,5363.0,31.1,12110
563500.0,4,2.5,7838,2.0,0,3,3,2004,0,98065,47.5312,-121.861,34351.85586699084,2-3 Bathrooms,224.0,32.6,25020
389000.0,2,2.0,7131,1.0,0,0,3,2006,0,98053,47.7199,-122.022,22541.482327928123,1-2 Bathrooms,827.0,32.5,9600
2750000.0,4,3.25,21000,2.0,0,0,3,1952,2007,98039,47.6398,-122.237,5138.237371499891,+3 Bathrooms,2040.0,21.2,44300
661000.0,3,2.0,4418,2.0,0,0,4,1994,0,98033,47.6947,-122.19,9649.4391590632,1-2 Bathrooms,4318.0,24.4,14560
344000.0,2,2.0,4659,1.0,0,0,3,2005,0,98053,47.7132,-122.033,21514.30593127566,1-2 Bathrooms,827.0,32.5,10400
510000.0,1,1.0,6600,1.0,0,0,3,1916,0,98199,47.6567,-122.392,5854.991325418325,Studio or 1 Bathroom,5406.0,27.4,3400
289000.0,2,1.0,4132,1.0,0,0,3,1942,0,98136,47.5324,-122.387,7688.741787350649,Studio or 1 Bathroom,7517.0,30.6,5460
365000.0,3,2.25,7614,1.5,0,0,3,1979,0,98056,47.5065,-122.191,12174.389695924114,2-3 Bathrooms,4879.0,29.6,19440
410000.0,3,1.5,32500,1.0,0,0,4,1966,0,98027,47.5316,-121.959,27081.175166971585,1-2 Bathrooms,487.0,29.3,12250
535610.0,3,1.0,5100,1.5,0,0,5,1901,0,98117,47.6765,-122.386,5201.991087518229,Studio or 1 Bathroom,9392.0,30.0,11270
397950.0,4,1.75,7620,2.0,0,0,3,1971,2002,98166,47.457,-122.346,13833.270230740996,1-2 Bathrooms,3913.0,28.5,16960
284000.0,3,1.75,4850,1.0,0,0,3,1978,0,98108,47.5472,-122.303,3625.5827521334986,1-2 Bathrooms,3221.0,29.5,10010
201000.0,4,1.5,8100,1.5,0,0,3,1962,0,98168,47.4931,-122.305,9592.5361861928,1-2 Bathrooms,3954.0,27.8,9520
734000.0,4,2.25,5000,1.5,0,0,4,1925,0,98117,47.6806,-122.36,3333.559327369104,2-3 Bathrooms,9392.0,30.0,17710
357500.0,5,3.0,9146,2.0,0,0,3,2002,0,98092,47.3342,-122.169,29297.340785526823,2-3 Bathrooms,1185.0,34.2,22890
550120.0,5,2.5,8050,1.0,0,0,3,1975,0,98052,47.6919,-122.115,14925.8375959638,2-3 Bathrooms,3741.0,25.0,20960
300000.0,3,1.5,8232,1.0,0,0,3,1988,0,98001,47.3195,-122.273,29027.580607851865,1-2 Bathrooms,1895.0,31.6,14480
374950.0,3,2.5,9653,2.0,0,0,3,1992,0,98030,47.3843,-122.213,22919.916079550218,2-3 Bathrooms,5499.0,30.7,16960
602500.0,4,1.75,41000,2.0,0,0,3,1980,0,98075,47.5755,-122.033,20983.69915359508,1-2 Bathrooms,2675.0,32.3,17520
221000.0,3,1.0,7606,1.0,0,0,3,1954,0,98188,47.4356,-122.29,16056.14468745464,Studio or 1 Bathroom,3413.0,25.6,6860
920000.0,5,3.0,4400,2.0,0,0,3,1913,0,98102,47.6404,-122.325,1881.474912316456,2-3 Bathrooms,19956.0,26.2,15610
235000.0,4,2.0,9279,1.0,0,0,3,1955,0,98118,47.5163,-122.268,7738.888881826982,1-2 Bathrooms,7844.0,31.2,10780
375000.0,3,1.0,7296,1.0,0,0,3,1967,0,98034,47.7292,-122.231,7838.9299502869535,Studio or 1 Bathroom,5386.0,28.1,6860
599000.0,4,2.5,3640,2.0,0,0,3,2005,0,98029,47.5521,-121.996,23959.40713329424,2-3 Bathrooms,3095.0,33.1,16960
562100.0,3,2.25,12112,2.0,0,0,3,1983,0,98052,47.7015,-122.13,14214.098588143204,2-3 Bathrooms,3741.0,25.0,16720
640000.0,3,2.5,1377,2.0,0,0,3,2009,0,98112,47.6195,-122.299,1603.086856952929,2-3 Bathrooms,7621.0,25.4,12960
294000.0,3,2.0,11256,1.0,0,0,4,1957,0,98168,47.4707,-122.26,12685.256079281711,1-2 Bathrooms,3954.0,27.8,11550
714000.0,4,2.5,7766,2.0,0,0,3,2005,0,98052,47.7069,-122.131,14266.562636785337,2-3 Bathrooms,3741.0,25.0,29070
970000.0,4,3.25,5420,1.0,0,3,3,1963,2013,98177,47.7698,-122.386,8563.711045320651,+3 Bathrooms,3647.0,29.5,25110
280000.0,4,2.25,7916,2.0,0,0,3,1991,0,98022,47.194,-121.981,49584.7727840643,2-3 Bathrooms,30.0,34.4,11200
260000.0,4,2.5,4358,2.0,0,0,3,1993,0,98031,47.3994,-122.204,21585.06961861429,2-3 Bathrooms,5363.0,31.1,12530
294000.0,3,1.5,15050,1.5,0,0,4,1938,0,98023,47.3321,-122.373,27862.47230867408,1-2 Bathrooms,5049.0,34.9,14420
255500.0,4,1.0,41194,1.5,0,2,5,1900,0,98092,47.2716,-122.144,36474.11195995361,Studio or 1 Bathroom,1185.0,34.2,6850
3300000.0,5,4.75,13873,2.0,1,4,4,1989,0,98008,47.605,-122.112,15250.378813559491,+3 Bathrooms,4695.0,23.6,68200
450000.0,3,2.0,43560,1.0,0,0,3,1954,0,98077,47.7218,-122.079,18458.674661054545,1-2 Bathrooms,802.0,31.1,10570
368000.0,3,1.0,9898,1.0,0,0,3,1968,0,98072,47.7677,-122.163,14307.678206519957,Studio or 1 Bathroom,1386.0,30.7,8960
830000.0,4,2.25,11056,1.0,0,0,3,1963,0,98004,47.6042,-122.193,9360.25725085294,2-3 Bathrooms,5315.0,21.7,17440
282500.0,2,1.75,11210,1.0,0,0,4,1935,0,98146,47.498,-122.35,9479.17281478568,1-2 Bathrooms,6034.0,29.8,8640
335000.0,3,2.25,16215,1.0,0,0,4,1978,0,98024,47.5643,-121.897,31258.75411807131,2-3 Bathrooms,249.0,33.4,11060
558000.0,2,2.0,5750,1.0,0,0,5,1910,0,98116,47.5668,-122.384,5092.528569824968,1-2 Bathrooms,9060.0,32.7,9480
270000.0,4,1.5,8505,1.5,0,0,4,1961,0,98146,47.4905,-122.347,10216.200244303836,1-2 Bathrooms,6034.0,29.8,12110
152000.0,2,1.0,13500,1.0,0,0,3,1920,0,98031,47.3882,-122.208,22637.748138106326,Studio or 1 Bathroom,5363.0,31.1,2800
493000.0,4,1.75,18295,1.5,0,0,4,1975,0,98034,47.7326,-122.179,11657.490228696011,1-2 Bathrooms,5386.0,28.1,14210
740000.0,4,2.5,10330,2.0,0,0,3,1992,0,98006,47.5595,-122.114,15049.080137052058,2-3 Bathrooms,3524.0,27.6,25000
789800.0,3,2.5,2216,2.0,0,2,3,1979,0,98033,47.6536,-122.203,7580.318759129534,2-3 Bathrooms,4318.0,24.4,23445
275000.0,2,1.0,4191,1.0,0,0,3,1910,0,98117,47.6929,-122.36,2606.0292142569224,Studio or 1 Bathroom,9392.0,30.0,5460
1500000.0,6,2.5,6480,2.5,0,0,4,1914,0,98112,47.627,-122.304,1483.5712768678095,2-3 Bathrooms,7621.0,25.4,39160
424000.0,3,1.75,3395,1.0,0,0,5,1925,0,98107,47.6712,-122.393,5816.541821704067,1-2 Bathrooms,12484.0,30.0,7980
715000.0,2,1.0,3513,1.0,0,4,4,1914,0,98116,47.5935,-122.39,4290.474314754824,Studio or 1 Bathroom,9060.0,32.7,5000
600000.0,4,2.5,7953,2.0,0,0,3,2000,0,98056,47.522,-122.19,11165.01117245894,2-3 Bathrooms,4879.0,29.6,27090
802000.0,2,1.75,8700,1.0,0,4,4,1960,0,98146,47.4912,-122.365,10575.856784989264,1-2 Bathrooms,6034.0,29.8,18990
165000.0,3,1.0,8700,1.0,0,0,4,1943,0,98188,47.449,-122.29,14574.97526668828,Studio or 1 Bathroom,3413.0,25.6,5460
750000.0,4,3.25,5000,2.0,0,0,4,1987,0,98112,47.6235,-122.298,1748.3102896804164,+3 Bathrooms,7621.0,25.4,16400
405000.0,2,1.0,10481,1.0,0,0,2,1981,0,98074,47.632,-122.03,20665.459577123554,Studio or 1 Bathroom,2896.0,32.7,7630
521900.0,3,2.5,12338,2.0,0,0,3,1997,0,98072,47.7412,-122.168,12734.340292849012,2-3 Bathrooms,1386.0,30.7,18900
275000.0,3,1.0,8018,1.0,0,0,3,1969,0,98034,47.7285,-122.198,10161.781905574702,Studio or 1 Bathroom,5386.0,28.1,7000
600000.0,5,3.25,58157,2.0,0,0,4,2001,0,98058,47.4395,-122.111,21688.020614694666,+3 Bathrooms,2252.0,34.9,39690
442500.0,3,1.75,10200,1.0,0,0,3,1967,0,98058,47.4496,-122.146,19075.38708527981,1-2 Bathrooms,2252.0,34.9,14400
229950.0,2,1.0,7716,1.0,0,0,3,1944,0,98178,47.5028,-122.243,9956.367868238716,Studio or 1 Bathroom,5364.0,32.9,5520
274950.0,3,2.0,7265,1.0,0,0,4,1983,0,98042,47.3654,-122.076,29688.96331099306,1-2 Bathrooms,1751.0,35.0,9870
407185.0,3,1.75,48076,1.5,0,0,4,1929,0,98070,47.5051,-122.461,13929.45258617174,1-2 Bathrooms,295.0,36.8,14880
468000.0,4,2.5,8400,1.0,0,0,4,1976,0,98072,47.735,-122.17,12380.313665393298,2-3 Bathrooms,1386.0,30.7,14700
450000.0,2,1.0,4365,1.0,0,0,3,1942,0,98117,47.6875,-122.387,4709.133767549807,Studio or 1 Bathroom,9392.0,30.0,7210
219950.0,2,1.0,8997,1.0,0,0,5,1955,0,98022,47.2005,-121.999,48281.90724376853,Studio or 1 Bathroom,30.0,34.4,6580
