id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,quarter,months_since_built,nearest_station_distance_km,bathroom_category,population,density,commute_time
6303400150,20140929T000000,255000.0,3,1.0,1160,8636,1.0,0,0,3,6,1160,0,1923,0,98146,47.5097,-122.357,1300,8636,2014,9,3,1100,8446.64806915969,Studio or 1 Bathroom,27879,6034.0,29.8
9136103136,20150313T000000,580000.0,2,1.0,860,4013,1.0,0,0,3,7,860,0,1925,0,98103,47.6652,-122.338,1490,4013,2015,3,1,1082,1854.3875333161338,Studio or 1 Bathroom,52210,11391.0,27.1
8898700880,20150317T000000,295000.0,2,2.0,1590,8000,1.0,0,0,3,7,910,680,1984,0,98055,47.459,-122.205,1590,8364,2015,3,1,374,15605.453245584247,1-2 Bathrooms,24668,5532.0,33.1
4318200360,20140730T000000,286000.0,2,1.0,1170,6543,1.0,0,0,3,7,1170,0,1913,0,98136,47.537,-122.385,1550,7225,2014,7,3,1218,7236.537867156955,Studio or 1 Bathroom,17245,7517.0,30.6
6798100610,20150108T000000,425000.0,3,1.5,1190,8100,1.0,0,0,3,7,830,360,1947,0,98125,47.7146,-122.311,1256,8100,2015,1,1,816,1796.1858618279214,1-2 Bathrooms,43386,7999.0,28.9
7466900220,20141212T000000,170000.0,2,1.0,1300,11400,1.0,0,0,3,7,1300,0,1961,0,98003,47.3459,-122.299,1360,9750,2014,12,4,647,25962.28225925475,Studio or 1 Bathroom,50501,4392.0,32.4
7435500085,20140528T000000,380000.0,3,2.0,1660,8281,1.0,0,0,3,7,1660,0,1949,0,98136,47.5568,-122.382,1660,7559,2014,5,2,784,5662.759003886939,1-2 Bathrooms,17245,7517.0,30.6
7977200995,20150506T000000,506000.0,3,2.0,1160,6120,1.0,0,0,3,7,1160,0,1947,0,98115,47.6853,-122.293,1150,5100,2015,5,2,820,1939.899232570699,1-2 Bathrooms,53729,8197.0,26.8
1862900360,20140922T000000,315000.0,3,2.5,1950,9618,2.0,0,0,3,7,1950,0,1992,0,98031,47.4068,-122.18,1890,7133,2014,9,3,272,21595.108722124663,2-3 Bathrooms,41464,5363.0,31.1
7852040210,20140617T000000,449950.0,4,2.5,2470,3811,2.0,0,0,3,8,2470,0,1999,0,98065,47.5362,-121.877,2400,4266,2014,6,2,185,33076.26357603308,2-3 Bathrooms,15779,224.0,32.6
3343901961,20150331T000000,255000.0,3,1.0,1430,12420,1.0,0,0,3,7,1430,0,1964,0,98056,47.5116,-122.191,1900,10350,2015,3,1,614,11804.92312690838,Studio or 1 Bathroom,36950,4879.0,29.6
3874010220,20140624T000000,289000.0,3,2.5,1970,9607,2.0,0,0,3,7,1090,880,1988,0,98001,47.3462,-122.286,2020,9608,2014,6,2,317,25984.077225018522,2-3 Bathrooms,35297,1895.0,31.6
2724069103,20140828T000000,389000.0,3,1.75,1400,10018,1.0,0,0,4,7,1400,0,1962,0,98027,47.5327,-122.032,1350,9300,2014,8,3,631,21689.96232414003,1-2 Bathrooms,27808,487.0,29.3
1520069052,20140721T000000,327000.0,3,1.5,1510,344124,1.0,0,2,4,7,1510,0,1964,0,98022,47.2156,-122.029,1750,169884,2014,7,3,606,45722.82050986238,1-2 Bathrooms,22007,30.0,34.4
5316101075,20140926T000000,2885000.0,7,3.0,5350,14400,2.5,0,0,4,10,5020,330,1910,0,98112,47.6295,-122.285,3050,7469,2014,9,3,1256,2644.854900005184,2-3 Bathrooms,24412,7621.0,25.4
8113100150,20140714T000000,210000.0,3,1.0,920,6612,1.0,0,0,3,6,920,0,1948,0,98118,47.548,-122.284,1860,8424,2014,7,3,798,4058.340723700147,Studio or 1 Bathroom,48937,7844.0,31.2
3459900230,20141125T000000,1680000.0,4,3.75,7620,29536,2.0,0,3,3,11,5980,1640,2005,0,98006,47.5571,-122.14,2840,20809,2014,11,4,118,13164.378889715928,+3 Bathrooms,39595,3524.0,27.6
3955900150,20141229T000000,360000.0,4,2.5,2490,4751,2.0,0,0,3,7,2490,0,2001,0,98056,47.4813,-122.188,2510,5233,2014,12,4,167,14338.533584438383,2-3 Bathrooms,36950,4879.0,29.6
7701960210,20150427T000000,875000.0,4,2.5,3030,16000,2.0,0,0,3,11,3030,0,1990,0,98077,47.7125,-122.081,3670,16641,2015,4,2,303,18063.17203920196,2-3 Bathrooms,13862,802.0,31.1
686450210,20141104T000000,550000.0,4,2.25,1650,7200,1.0,0,0,3,8,1650,0,1967,0,98008,47.6384,-122.116,2180,7950,2014,11,4,574,14164.223781477487,2-3 Bathrooms,26091,4695.0,23.6
3451000442,20140717T000000,257500.0,3,1.5,1210,12500,1.0,0,0,3,7,1210,0,1962,0,98146,47.503,-122.351,1210,12500,2014,7,3,630,8975.359732689172,1-2 Bathrooms,27879,6034.0,29.8
5700003221,20141210T000000,1075000.0,4,2.75,2990,7389,1.5,0,0,4,8,2090,900,1923,0,98144,47.5711,-122.284,2510,6157,2014,12,4,1103,2283.8184363322266,2-3 Bathrooms,31648,9389.0,29.3
8651402700,20141028T000000,202950.0,2,1.0,1060,5144,1.0,0,0,5,6,1060,0,1969,0,98042,47.3613,-122.088,1130,5200,2014,10,4,549,29529.496899535756,Studio or 1 Bathroom,48639,1751.0,35.0
3526039101,20141030T000000,622000.0,4,1.75,2680,6120,1.0,0,0,5,8,1340,1340,1959,0,98117,47.6965,-122.393,2320,6840,2014,10,4,669,4898.328379143868,1-2 Bathrooms,36365,9392.0,30.0
1136100072,20150213T000000,455000.0,4,1.75,1790,45738,1.0,0,0,3,8,1410,380,1976,0,98072,47.7453,-122.129,1870,47480,2015,2,1,469,15655.300972776211,1-2 Bathrooms,24931,1386.0,30.7
2050100210,20141117T000000,805000.0,3,2.5,2690,17461,2.0,0,3,3,10,2690,0,1997,0,98074,47.654,-122.088,3610,16887,2014,11,4,214,16214.865517088487,2-3 Bathrooms,30370,2896.0,32.7
9141100210,20140908T000000,257000.0,2,1.0,770,9497,1.0,0,0,3,6,770,0,1950,0,98133,47.7407,-122.351,1550,7532,2014,9,3,776,4488.655976663003,Studio or 1 Bathroom,50153,7038.0,30.4
1153000150,20140625T000000,744500.0,5,2.5,2700,16570,1.0,0,0,4,8,1750,950,1967,0,98005,47.6144,-122.167,2570,11840,2014,6,2,569,11007.190011846265,2-3 Bathrooms,21603,2945.0,23.2
1245000438,20150413T000000,885000.0,4,2.5,2620,9157,2.0,0,0,3,8,2620,0,1996,0,98033,47.6916,-122.203,2240,7405,2015,4,2,231,8625.394242504066,2-3 Bathrooms,39726,4318.0,24.4
1498300775,20140624T000000,355000.0,2,2.25,930,747,2.0,0,0,3,8,630,300,2007,0,98144,47.5844,-122.316,940,6000,2014,6,2,89,651.4345352637592,2-3 Bathrooms,31648,9389.0,29.3
4051100230,20140820T000000,240000.0,3,1.0,1340,7000,1.0,0,0,4,7,1340,0,1978,0,98042,47.3742,-122.149,1850,7904,2014,8,3,439,25892.874478967075,Studio or 1 Bathroom,48639,1751.0,35.0
121039038,20140819T000000,169000.0,3,1.5,1470,18459,2.0,0,0,4,6,1470,0,1916,0,98023,47.3302,-122.36,1750,16074,2014,8,3,1183,27926.576019133263,1-2 Bathrooms,51811,5049.0,34.9
1523550220,20150328T000000,639900.0,3,2.5,2330,4160,2.0,0,0,4,8,2330,0,1992,0,98052,47.6367,-122.109,2940,4500,2015,3,1,278,14705.956408180946,2-3 Bathrooms,75765,3741.0,25.0
1622059095,20140604T000000,292000.0,3,1.75,1730,11325,1.0,0,0,5,7,1730,0,1972,0,98031,47.3921,-122.182,2030,17859,2014,6,2,509,22994.464798546993,1-2 Bathrooms,41464,5363.0,31.1
7853220210,20140922T000000,563500.0,4,2.5,2780,7838,2.0,0,3,3,9,2780,0,2004,0,98065,47.5312,-121.861,3160,7848,2014,9,3,128,34351.85586699084,2-3 Bathrooms,15779,224.0,32.6
8682291510,20150126T000000,389000.0,2,2.0,1200,7131,1.0,0,0,3,8,1200,0,2006,0,98053,47.7199,-122.022,1670,4601,2015,1,1,108,22541.482327928123,1-2 Bathrooms,22857,827.0,32.5
7397300220,20140529T000000,2750000.0,4,3.25,4430,21000,2.0,0,0,3,10,4430,0,1952,2007,98039,47.6398,-122.237,3930,20000,2014,5,2,748,5138.237371499891,+3 Bathrooms,2928,2040.0,21.2
3764500230,20140821T000000,661000.0,3,2.0,1820,4418,2.0,0,0,4,8,1820,0,1994,0,98033,47.6947,-122.19,1920,13402,2014,8,3,247,9649.4391590632,1-2 Bathrooms,39726,4318.0,24.4
8682260870,20140912T000000,344000.0,2,2.0,1300,4659,1.0,0,0,3,8,1300,0,2005,0,98053,47.7132,-122.033,1640,4780,2014,9,3,116,21514.30593127566,1-2 Bathrooms,22857,827.0,32.5
369000365,20150422T000000,510000.0,1,1.0,680,6600,1.0,0,0,3,5,480,200,1916,0,98199,47.6567,-122.392,1170,5500,2015,4,2,1191,5854.991325418325,Studio or 1 Bathroom,22890,5406.0,27.4
9238901020,20140916T000000,289000.0,2,1.0,780,4132,1.0,0,0,3,7,780,0,1942,0,98136,47.5324,-122.387,1100,5100,2014,9,3,872,7688.741787350649,Studio or 1 Bathroom,17245,7517.0,30.6
3343901641,20140827T000000,365000.0,3,2.25,2430,7614,1.5,0,0,3,8,1900,530,1979,0,98056,47.5065,-122.191,1720,11250,2014,8,3,427,12174.389695924114,2-3 Bathrooms,36950,4879.0,29.6
3024079057,20140730T000000,410000.0,3,1.5,1750,32500,1.0,0,0,4,7,1750,0,1966,0,98027,47.5316,-121.959,1820,102801,2014,7,3,582,27081.175166971585,1-2 Bathrooms,27808,487.0,29.3
7518507330,20140724T000000,535610.0,3,1.0,1610,5100,1.5,0,0,5,7,1010,600,1901,0,98117,47.6765,-122.386,1270,5100,2014,7,3,1362,5201.991087518229,Studio or 1 Bathroom,36365,9392.0,30.0
2968801510,20141113T000000,397950.0,4,1.75,2120,7620,2.0,0,0,3,8,2120,0,1971,2002,98166,47.457,-122.346,1820,7620,2014,11,4,526,13833.270230740996,1-2 Bathrooms,22599,3913.0,28.5
2822100175,20140827T000000,284000.0,3,1.75,1430,4850,1.0,0,0,3,7,930,500,1978,0,98108,47.5472,-122.303,1430,4850,2014,8,3,439,3625.5827521334986,1-2 Bathrooms,23759,3221.0,29.5
3826000385,20141217T000000,201000.0,4,1.5,1360,8100,1.5,0,0,3,7,1360,0,1962,0,98168,47.4931,-122.305,1300,8100,2014,12,4,635,9592.536186192801,1-2 Bathrooms,34614,3954.0,27.8
2301400540,20141215T000000,734000.0,4,2.25,2530,5000,1.5,0,0,4,7,1690,840,1925,0,98117,47.6806,-122.36,1530,5000,2014,12,4,1079,3333.5593273691034,2-3 Bathrooms,36365,9392.0,30.0
2111010760,20150108T000000,357500.0,5,3.0,3270,9146,2.0,0,0,3,7,3270,0,2002,0,98092,47.3342,-122.169,3200,6300,2015,1,1,156,29297.340785526823,2-3 Bathrooms,50845,1185.0,34.2
23500220,20141015T000000,550120.0,5,2.5,2620,8050,1.0,0,0,3,8,1520,1100,1975,0,98052,47.6919,-122.115,2030,7676,2014,10,4,477,14925.8375959638,2-3 Bathrooms,75765,3741.0,25.0
8001600150,20150310T000000,300000.0,3,1.5,1810,8232,1.0,0,0,3,8,1810,0,1988,0,98001,47.3195,-122.273,2260,8491,2015,3,1,326,29027.580607851865,1-2 Bathrooms,35297,1895.0,31.6
9149000180,20140819T000000,374950.0,3,2.5,2120,9653,2.0,0,0,3,8,2120,0,1992,0,98030,47.3843,-122.213,1780,9801,2014,8,3,271,22919.916079550218,2-3 Bathrooms,39526,5499.0,30.7
7525420150,20150413T000000,602500.0,4,1.75,2190,41000,2.0,0,0,3,8,2190,0,1980,0,98075,47.5755,-122.033,2590,35370,2015,4,2,423,20983.69915359508,1-2 Bathrooms,25762,2675.0,32.3
1003000175,20141222T000000,221000.0,3,1.0,980,7606,1.0,0,0,3,7,980,0,1954,0,98188,47.4356,-122.29,980,8125,2014,12,4,731,16056.14468745464,Studio or 1 Bathroom,27524,3413.0,25.6
2902200874,20150410T000000,920000.0,5,3.0,2230,4400,2.0,0,0,3,7,1730,500,1913,0,98102,47.6404,-122.325,1280,1800,2015,4,2,1227,1881.4749123164559,2-3 Bathrooms,25396,19956.0,26.2
7131300032,20150306T000000,235000.0,4,2.0,1540,9279,1.0,0,0,3,7,1540,0,1955,0,98118,47.5163,-122.268,1540,5110,2015,3,1,722,7738.888881826982,1-2 Bathrooms,48937,7844.0,31.2
3581100330,20140804T000000,375000.0,3,1.0,980,7296,1.0,0,0,3,7,980,0,1967,0,98034,47.7292,-122.231,1280,7296,2014,8,3,571,7838.9299502869535,Studio or 1 Bathroom,52841,5386.0,28.1
3629970870,20140827T000000,599000.0,4,2.5,2120,3640,2.0,0,0,3,8,2120,0,2005,0,98029,47.5521,-121.996,2190,3640,2014,8,3,115,23959.40713329424,2-3 Bathrooms,31480,3095.0,33.1
2561360210,20140603T000000,562100.0,3,2.25,2090,12112,2.0,0,0,3,8,2090,0,1983,0,98052,47.7015,-122.13,1760,12112,2014,6,2,377,14214.098588143204,2-3 Bathrooms,75765,3741.0,25.0
9828702245,20150316T000000,640000.0,3,2.5,1620,1377,2.0,0,0,3,8,1100,520,2009,0,98112,47.6195,-122.299,1620,1251,2015,3,1,74,1603.0868569529293,2-3 Bathrooms,24412,7621.0,25.4
8687800150,20141120T000000,294000.0,3,2.0,1650,11256,1.0,0,0,4,7,1250,400,1957,0,98168,47.4707,-122.26,1860,11256,2014,11,4,694,12685.256079281713,1-2 Bathrooms,34614,3954.0,27.8
3825310760,20141229T000000,714000.0,4,2.5,3230,7766,2.0,0,0,3,9,3230,0,2005,0,98052,47.7069,-122.131,3740,8344,2014,12,4,119,14266.562636785335,2-3 Bathrooms,75765,3741.0,25.0
7284900385,20140521T000000,970000.0,4,3.25,2790,5420,1.0,0,3,3,9,1130,1660,1963,2013,98177,47.7698,-122.386,2530,7200,2014,5,2,616,8563.711045320651,+3 Bathrooms,20561,3647.0,29.5
5702380770,20150428T000000,280000.0,4,2.25,1600,7916,2.0,0,0,3,7,1600,0,1991,0,98022,47.194,-121.981,1540,7242,2015,4,2,291,49584.7727840643,2-3 Bathrooms,22007,30.0,34.4
2095600150,20141112T000000,260000.0,4,2.5,1790,4358,2.0,0,0,3,7,1790,0,1993,0,98031,47.3994,-122.204,1790,4305,2014,11,4,262,21585.06961861429,2-3 Bathrooms,41464,5363.0,31.1
4166600230,20141119T000000,294000.0,3,1.5,2060,15050,1.5,0,0,4,7,2060,0,1938,0,98023,47.3321,-122.373,1900,15674,2014,11,4,922,27862.47230867408,1-2 Bathrooms,51811,5049.0,34.9
3521059042,20140728T000000,255500.0,4,1.0,1370,41194,1.5,0,2,5,5,1370,0,1900,0,98092,47.2716,-122.144,1590,84070,2014,7,3,1374,36474.11195995361,Studio or 1 Bathroom,50845,1185.0,34.2
3625059043,20140904T000000,3300000.0,5,4.75,6200,13873,2.0,1,4,4,11,4440,1760,1989,0,98008,47.605,-122.112,2940,13525,2014,9,3,308,15250.378813559493,+3 Bathrooms,26091,4695.0,23.6
1926069054,20140508T000000,450000.0,3,2.0,1510,43560,1.0,0,0,3,7,1510,0,1954,0,98077,47.7218,-122.079,2060,67756,2014,5,2,724,18458.674661054545,1-2 Bathrooms,13862,802.0,31.1
9238450150,20140512T000000,368000.0,3,1.0,1280,9898,1.0,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1290,9625,2014,5,2,556,14307.678206519957,Studio or 1 Bathroom,24931,1386.0,30.7
8146200150,20141110T000000,830000.0,4,2.25,2180,11056,1.0,0,0,3,8,1370,810,1963,0,98004,47.6042,-122.193,2090,8747,2014,11,4,622,9360.257250852941,2-3 Bathrooms,38632,5315.0,21.7
3841600220,20140715T000000,282500.0,2,1.75,1440,11210,1.0,0,0,4,6,1130,310,1935,0,98146,47.498,-122.35,1250,9381,2014,7,3,954,9479.172814785681,1-2 Bathrooms,27879,6034.0,29.8
943100683,20140502T000000,335000.0,3,2.25,1580,16215,1.0,0,0,4,7,1580,0,1978,0,98024,47.5643,-121.897,1450,16215,2014,5,2,436,31258.75411807131,2-3 Bathrooms,5503,249.0,33.4
952001765,20140707T000000,558000.0,2,2.0,1580,5750,1.0,0,0,5,6,790,790,1910,0,98116,47.5668,-122.384,1580,5750,2014,7,3,1254,5092.528569824968,1-2 Bathrooms,27190,9060.0,32.7
3744600704,20150224T000000,270000.0,4,1.5,1730,8505,1.5,0,0,4,7,1730,0,1961,0,98146,47.4905,-122.347,1510,8505,2015,2,1,649,10216.200244303835,1-2 Bathrooms,27879,6034.0,29.8
1822059057,20140725T000000,152000.0,2,1.0,700,13500,1.0,0,0,3,4,700,0,1920,0,98031,47.3882,-122.208,1600,10124,2014,7,3,1134,22637.748138106326,Studio or 1 Bathroom,41464,5363.0,31.1
2126059219,20140617T000000,493000.0,4,1.75,2030,18295,1.5,0,0,4,7,2030,0,1975,0,98034,47.7326,-122.179,1970,7307,2014,6,2,473,11657.490228696011,1-2 Bathrooms,52841,5386.0,28.1
4139400910,20140815T000000,740000.0,4,2.5,2500,10330,2.0,0,0,3,10,2500,0,1992,0,98006,47.5595,-122.114,2710,8375,2014,8,3,271,15049.080137052058,2-3 Bathrooms,39595,3524.0,27.6
9808630210,20150313T000000,789800.0,3,2.5,2605,2216,2.0,0,2,3,9,2090,515,1979,0,98033,47.6536,-122.203,2605,2300,2015,3,1,434,7580.318759129534,2-3 Bathrooms,39726,4318.0,24.4
2920700220,20150508T000000,275000.0,2,1.0,910,4191,1.0,0,0,3,6,910,0,1910,0,98117,47.6929,-122.36,1480,6050,2015,5,2,1264,2606.0292142569224,Studio or 1 Bathroom,36365,9392.0,30.0
1338800365,20140507T000000,1500000.0,6,2.5,3560,6480,2.5,0,0,4,11,3560,0,1914,0,98112,47.627,-122.304,2780,6480,2014,5,2,1204,1483.5712768678095,2-3 Bathrooms,24412,7621.0,25.4
1175001135,20140929T000000,424000.0,3,1.75,1140,3395,1.0,0,0,5,7,620,520,1925,0,98107,47.6712,-122.393,1480,3500,2014,9,3,1076,5816.541821704067,1-2 Bathrooms,27116,12484.0,30.0
3867400180,20150327T000000,715000.0,2,1.0,1000,3513,1.0,0,4,4,5,1000,0,1914,0,98116,47.5935,-122.39,1930,4920,2015,3,1,1214,4290.474314754824,Studio or 1 Bathroom,27190,9060.0,32.7
7954300220,20140730T000000,600000.0,4,2.5,3010,7953,2.0,0,0,3,9,3010,0,2000,0,98056,47.522,-122.19,2670,6202,2014,7,3,174,11165.011172458939,2-3 Bathrooms,36950,4879.0,29.6
7784400035,20140813T000000,802000.0,2,1.75,2110,8700,1.0,0,4,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500,2014,8,3,655,10575.856784989264,1-2 Bathrooms,27879,6034.0,29.8
4435600330,20140726T000000,165000.0,3,1.0,910,8700,1.0,0,0,4,6,910,0,1943,0,98188,47.449,-122.29,1090,8700,2014,7,3,858,14574.975266688281,Studio or 1 Bathroom,27524,3413.0,25.6
5016001285,20140609T000000,750000.0,4,3.25,2050,5000,2.0,0,0,4,8,1370,680,1987,0,98112,47.6235,-122.298,1720,5000,2014,6,2,329,1748.3102896804164,+3 Bathrooms,24412,7621.0,25.4
6817800330,20140812T000000,405000.0,2,1.0,1090,10481,1.0,0,0,2,7,780,310,1981,0,98074,47.632,-122.03,1160,10533,2014,8,3,403,20665.459577123554,Studio or 1 Bathroom,30370,2896.0,32.7
8680500220,20141203T000000,521900.0,3,2.5,2100,12338,2.0,0,0,3,9,2100,0,1997,0,98072,47.7412,-122.168,2320,6257,2014,12,4,215,12734.340292849012,2-3 Bathrooms,24931,1386.0,30.7
3211600650,20140722T000000,275000.0,3,1.0,1000,8018,1.0,0,0,3,7,1000,0,1969,0,98034,47.7285,-122.198,1270,8000,2014,7,3,546,10161.781905574702,Studio or 1 Bathroom,52841,5386.0,28.1
4008400035,20141015T000000,600000.0,5,3.25,4410,58157,2.0,0,0,4,9,2330,2080,2001,0,98058,47.4395,-122.111,2460,42565,2014,10,4,165,21688.020614694666,+3 Bathrooms,42366,2252.0,34.9
2473002060,20140519T000000,442500.0,3,1.75,1800,10200,1.0,0,0,3,8,1800,0,1967,0,98058,47.4496,-122.146,2140,10128,2014,5,2,568,19075.38708527981,1-2 Bathrooms,42366,2252.0,34.9
4059400515,20140909T000000,229950.0,2,1.0,920,7716,1.0,0,0,3,6,920,0,1944,0,98178,47.5028,-122.243,1410,7128,2014,9,3,848,9956.367868238716,Studio or 1 Bathroom,26282,5364.0,32.9
2916610150,20150120T000000,274950.0,3,2.0,1410,7265,1.0,0,0,4,7,1410,0,1983,0,98042,47.3654,-122.076,1390,8060,2015,1,1,384,29688.96331099306,1-2 Bathrooms,48639,1751.0,35.0
8887001215,20141107T000000,407185.0,3,1.75,1860,48076,1.5,0,0,4,8,1860,0,1929,0,98070,47.5051,-122.461,1410,23066,2014,11,4,1030,13929.45258617174,1-2 Bathrooms,10886,295.0,36.8
3876313040,20140709T000000,468000.0,4,2.5,2100,8400,1.0,0,0,4,7,1240,860,1976,0,98072,47.735,-122.17,1980,8610,2014,7,3,462,12380.313665393298,2-3 Bathrooms,24931,1386.0,30.7
6021501320,20140930T000000,450000.0,2,1.0,1030,4365,1.0,0,0,3,7,1030,0,1942,0,98117,47.6875,-122.387,1420,4268,2014,9,3,872,4709.133767549807,Studio or 1 Bathroom,36365,9392.0,30.0
2372800145,20141023T000000,219950.0,2,1.0,940,8997,1.0,0,0,5,7,940,0,1955,0,98022,47.2005,-121.999,1110,9126,2014,10,4,717,48281.90724376853,Studio or 1 Bathroom,22007,30.0,34.4
7120000210,20150122T000000,275000.0,2,2.5,1340,5995,2.0,0,0,3,7,1340,0,1989,0,98028,47.7366,-122.233,1540,6616,2015,1,1,312,8042.215881245474,2-3 Bathrooms,23556,3833.0,33.1
1180003175,20150410T000000,229950.0,2,1.0,850,6000,1.0,0,0,3,6,850,0,1924,0,98178,47.4972,-122.224,1100,6000,2015,4,2,1095,11268.694277374056,Studio or 1 Bathroom,26282,5364.0,32.9
2902200915,20141125T000000,675000.0,3,1.75,2130,4400,1.0,0,0,3,7,1430,700,1922,0,98102,47.6417,-122.325,1710,3300,2014,11,4,1114,1807.3830054617176,1-2 Bathrooms,25396,19956.0,26.2
2473530150,20150323T000000,412950.0,4,2.5,2430,6796,2.0,0,0,3,8,2430,0,1993,0,98058,47.4499,-122.127,2450,8400,2015,3,1,266,20017.88680129881,2-3 Bathrooms,42366,2252.0,34.9
2366400150,20150429T000000,670000.0,5,2.25,2290,39000,2.0,0,0,3,8,2290,0,1979,0,98052,47.7012,-122.12,2750,39900,2015,4,2,435,14931.972886086118,2-3 Bathrooms,75765,3741.0,25.0
4040800360,20140923T000000,420000.0,3,1.75,1230,10005,1.0,0,0,4,7,1230,0,1963,0,98008,47.621,-122.114,1530,8560,2014,9,3,620,14615.886865690449,1-2 Bathrooms,26091,4695.0,23.6
1269200150,20150113T000000,358000.0,3,1.5,1150,27319,1.0,0,0,4,6,1150,0,1976,0,98070,47.3933,-122.454,1700,30691,2015,1,1,468,23284.625701344157,1-2 Bathrooms,10886,295.0,36.8
9510970530,20150424T000000,680000.0,3,2.5,2120,3600,2.0,0,0,3,9,2120,0,2005,0,98052,47.6649,-122.082,2540,4592,2015,4,2,123,16741.142122260033,2-3 Bathrooms,75765,3741.0,25.0
3856904825,20141104T000000,380000.0,2,1.0,980,3400,1.0,0,0,3,7,980,0,1923,0,98105,47.6688,-122.323,1200,3420,2014,11,4,1102,960.4950938100466,Studio or 1 Bathroom,49448,12890.0,25.1
326069101,20141205T000000,515000.0,3,2.5,2130,219978,2.0,0,0,3,8,2130,0,1986,0,98077,47.7754,-122.032,3340,217800,2014,12,4,347,23615.21658014947,2-3 Bathrooms,13862,802.0,31.1
254000175,20140819T000000,325000.0,2,1.0,1050,4800,1.0,0,0,4,7,1050,0,1969,0,98146,47.5128,-122.388,1230,4800,2014,8,3,547,9350.821359063635,Studio or 1 Bathroom,27879,6034.0,29.8
8086000201,20141204T000000,875000.0,3,2.5,1820,6848,1.0,0,0,4,7,1820,0,1953,0,98004,47.6287,-122.207,2080,11700,2014,12,4,743,7640.9841594460995,2-3 Bathrooms,38632,5315.0,21.7
9284800085,20150420T000000,426000.0,3,2.5,2210,5750,2.0,0,0,3,7,1710,500,1914,2000,98106,47.5525,-122.366,1350,5750,2015,4,2,1215,5044.173166819342,2-3 Bathrooms,27489,5006.0,29.4
2287000330,20140915T000000,868500.0,5,2.5,2490,9639,1.0,0,0,4,8,1610,880,1959,0,98040,47.551,-122.22,2290,9958,2014,9,3,668,7592.885842968502,2-3 Bathrooms,25506,3997.0,26.9
2025760210,20140611T000000,657500.0,4,2.75,4140,24190,2.0,0,0,3,11,4140,0,2002,0,98092,47.3062,-122.15,3950,24190,2014,6,2,149,32720.76463411672,2-3 Bathrooms,50845,1185.0,34.2
3330500085,20140918T000000,366000.0,2,1.0,1210,3090,1.0,0,0,3,6,860,350,1926,0,98118,47.5532,-122.277,1210,3348,2014,9,3,1064,3907.974113433632,Studio or 1 Bathroom,48937,7844.0,31.2
1231001225,20140916T000000,385000.0,2,1.0,1010,4000,1.0,0,0,3,6,1010,0,1911,0,98118,47.5536,-122.267,1040,4000,2014,9,3,1244,4419.363371162685,Studio or 1 Bathroom,48937,7844.0,31.2
984000650,20140908T000000,300000.0,4,2.0,2050,8750,1.0,0,0,3,7,1300,750,1967,0,98058,47.4324,-122.171,2050,8750,2014,9,3,572,19472.796533919496,1-2 Bathrooms,42366,2252.0,34.9
1962200145,20150320T000000,810000.0,3,1.75,2060,3300,2.0,0,0,4,9,1500,560,1918,0,98102,47.6498,-122.32,1830,3712,2015,3,1,1166,1207.115372698691,1-2 Bathrooms,25396,19956.0,26.2
4074300150,20150417T000000,460000.0,4,1.75,1560,7200,1.0,0,0,3,6,860,700,1943,0,98115,47.7001,-122.279,1420,7200,2015,4,2,867,3695.9645284310864,1-2 Bathrooms,53729,8197.0,26.8
8665050220,20141021T000000,459000.0,3,2.5,1780,4000,2.0,0,0,4,8,1780,0,1995,0,98029,47.5677,-122.003,1730,4000,2014,10,4,237,23273.72823606257,2-3 Bathrooms,31480,3095.0,33.1
2212700180,20150319T000000,260000.0,3,1.75,1460,10000,1.0,0,0,4,8,1460,0,1967,0,98092,47.342,-122.195,1930,14175,2015,3,1,578,27810.534993839505,1-2 Bathrooms,50845,1185.0,34.2
8077200360,20141112T000000,557865.0,4,2.5,3030,6813,2.0,0,0,3,9,3030,0,1987,0,98074,47.6296,-122.029,2310,8682,2014,11,4,334,20767.959865979123,2-3 Bathrooms,30370,2896.0,32.7
8850000180,20150420T000000,295000.0,4,1.0,980,3000,1.5,0,0,4,7,980,0,1914,0,98144,47.5892,-122.312,1525,3000,2015,4,2,1215,1105.9673079580764,Studio or 1 Bathroom,31648,9389.0,29.3
1643500072,20140905T000000,375000.0,4,2.25,1450,7245,1.0,0,0,5,7,1450,0,1950,1983,98133,47.7643,-122.343,1660,7800,2014,9,3,776,6864.458446821696,2-3 Bathrooms,50153,7038.0,30.4
6065300330,20140620T000000,2110000.0,3,2.25,3230,17833,2.0,0,0,4,9,3230,0,1973,0,98006,47.5683,-122.188,3690,17162,2014,6,2,497,9398.346227960905,2-3 Bathrooms,39595,3524.0,27.6
6149700191,20140819T000000,307300.0,2,2.0,1520,1020,3.0,0,0,3,7,1520,0,1999,0,98133,47.7292,-122.343,1500,1245,2014,8,3,187,3078.5884550480546,1-2 Bathrooms,50153,7038.0,30.4
